4.718942,-0.000000
4.710424,-0.000000
4.563261,-0.000000
4.196631,2.708050
4.059208,3.044522
4.413983,-0.000000
4.317521,2.397895
4.025947,3.044522
4.152874,1.945910
4.582882,-0.000000
4.091407,2.197225
3.919038,2.708050
4.091407,2.079442
4.075436,2.890372
4.469881,-0.000000
4.543248,-0.000000
4.137855,2.639057
3.900066,2.708050
4.522828,-0.000000
4.501983,-0.000000
3.880733,3.555348
3.919038,2.833213
3.919038,2.772589
4.491396,-0.000000
4.684427,-0.000000
4.718942,-0.000000
4.718942,-0.000000
4.718942,-0.000000
4.710424,-0.000000
4.718942,-0.000000
4.718942,-0.000000
4.710424,-0.000000
4.458948,-0.000000
4.317521,-0.000000
4.621008,-0.000000
4.639541,-0.000000
4.657737,-0.000000
3.799488,3.583519
3.799488,3.295837
4.167672,1.609438
3.711179,3.912023
3.880733,3.637586
3.900066,3.496508
3.639540,3.332205
3.820417,1.945910
4.378887,-0.000000
4.533090,-0.000000
4.611612,-0.000000
4.342519,0.693147
4.008896,2.995732
4.639541,-0.000000
4.480696,-0.000000
4.182255,2.995732
4.238563,2.197225
4.291885,2.772589
4.354789,2.079442
4.458948,-0.000000
4.718942,-0.000000
4.718942,-0.000000
4.611612,-0.000000
4.436717,1.098612
4.582882,-0.000000
4.582882,-0.000000
4.252161,2.397895
3.733984,3.988984
4.648680,-0.000000
3.799488,2.484907
3.639540,3.951244
4.602126,-0.000000
4.210803,0.693147
3.799488,3.178054
4.042715,1.609438
3.955945,2.772589
4.413983,-0.000000
4.602126,-0.000000
4.522828,-0.000000
3.900066,3.401197
4.582882,-0.000000
4.458948,-0.000000
4.122609,3.135494
