0.000000,82.731493,1406.435388,3971.111683,4715.695124,2564.676295,3226.528243,4881.158111,4219.306163,1240.972401,4550.232137,5377.547071,4550.232137,4632.963630,2151.018828,1571.898375,4302.037657,5460.278564,1737.361361,1902.824348,5543.010058,5377.547071,5377.547071,1985.555842,330.925974,0.000000,0.000000,0.000000,82.731493,0.000000,0.000000,82.731493,2233.750322,3226.528243,910.046427,744.583441,579.120454,5873.936031,5873.936031,4136.574670,6204.862005,5543.010058,5460.278564,6453.056485,5791.204538,2812.870776,1654.629868,992.777921,3061.065256,4963.889604,744.583441,2068.287335,4053.843177,3722.917203,3391.991229,2978.333762,2233.750322,0.000000,0.000000,992.777921,2399.213309,1240.972401,1240.972401,3640.185710,6122.130512,661.851947,5873.936031,6453.056485,1075.509414,3888.380190,5873.936031,4798.426617,5212.084084,2564.676295,1075.509414,1737.361361,5460.278564,1240.972401,2233.750322,4384.769150
82.731493,0.000000,1323.703894,3888.380190,4632.963630,2481.944802,3143.796749,4798.426617,4136.574670,1158.240908,4467.500644,5294.815578,4467.500644,4550.232137,2068.287335,1489.166881,4219.306163,5377.547071,1654.629868,1820.092855,5460.278564,5294.815578,5294.815578,1902.824348,248.194480,82.731493,82.731493,82.731493,0.000000,82.731493,82.731493,0.000000,2151.018828,3143.796749,827.314934,661.851947,496.388960,5791.204538,5791.204538,4053.843177,6122.130512,5460.278564,5377.547071,6370.324992,5708.473045,2730.139282,1571.898375,910.046427,2978.333762,4881.158111,661.851947,1985.555842,3971.111683,3640.185710,3309.259736,2895.602269,2151.018828,82.731493,82.731493,910.046427,2316.481815,1158.240908,1158.240908,3557.454216,6039.399018,579.120454,5791.204538,6370.324992,992.777921,3805.648696,5791.204538,4715.695124,5129.352591,2481.944802,992.777921,1654.629868,5377.547071,1158.240908,2151.018828,4302.037657
1406.435388,1323.703894,0.000000,2564.676295,3309.259736,1158.240908,1820.092855,3474.722723,2812.870776,165.462987,3143.796749,3971.111683,3143.796749,3226.528243,744.583441,165.462987,2895.602269,4053.843177,330.925974,496.388960,4136.574670,3971.111683,3971.111683,579.120454,1075.509414,1406.435388,1406.435388,1406.435388,1323.703894,1406.435388,1406.435388,1323.703894,827.314934,1820.092855,496.388960,661.851947,827.314934,4467.500644,4467.500644,2730.139282,4798.426617,4136.574670,4053.843177,5046.621097,4384.769150,1406.435388,248.194480,413.657467,1654.629868,3557.454216,661.851947,661.851947,2647.407789,2316.481815,1985.555842,1571.898375,827.314934,1406.435388,1406.435388,413.657467,992.777921,165.462987,165.462987,2233.750322,4715.695124,744.583441,4467.500644,5046.621097,330.925974,2481.944802,4467.500644,3391.991229,3805.648696,1158.240908,330.925974,330.925974,4053.843177,165.462987,827.314934,2978.333762
3971.111683,3888.380190,2564.676295,0.000000,744.583441,1406.435388,744.583441,910.046427,248.194480,2730.139282,579.120454,1406.435388,579.120454,661.851947,1820.092855,2399.213309,330.925974,1489.166881,2233.750322,2068.287335,1571.898375,1406.435388,1406.435388,1985.555842,3640.185710,3971.111683,3971.111683,3971.111683,3888.380190,3971.111683,3971.111683,3888.380190,1737.361361,744.583441,3061.065256,3226.528243,3391.991229,1902.824348,1902.824348,165.462987,2233.750322,1571.898375,1489.166881,2481.944802,1820.092855,1158.240908,2316.481815,2978.333762,910.046427,992.777921,3226.528243,1902.824348,82.731493,248.194480,579.120454,992.777921,1737.361361,3971.111683,3971.111683,2978.333762,1571.898375,2730.139282,2730.139282,330.925974,2151.018828,3309.259736,1902.824348,2481.944802,2895.602269,82.731493,1902.824348,827.314934,1240.972401,1406.435388,2895.602269,2233.750322,1489.166881,2730.139282,1737.361361,413.657467
4715.695124,4632.963630,3309.259736,744.583441,0.000000,2151.018828,1489.166881,165.462987,496.388960,3474.722723,165.462987,661.851947,165.462987,82.731493,2564.676295,3143.796749,413.657467,744.583441,2978.333762,2812.870776,827.314934,661.851947,661.851947,2730.139282,4384.769150,4715.695124,4715.695124,4715.695124,4632.963630,4715.695124,4715.695124,4632.963630,2481.944802,1489.166881,3805.648696,3971.111683,4136.574670,1158.240908,1158.240908,579.120454,1489.166881,827.314934,744.583441,1737.361361,1075.509414,1902.824348,3061.065256,3722.917203,1654.629868,248.194480,3971.111683,2647.407789,661.851947,992.777921,1323.703894,1737.361361,2481.944802,4715.695124,4715.695124,3722.917203,2316.481815,3474.722723,3474.722723,1075.509414,1406.435388,4053.843177,1158.240908,1737.361361,3640.185710,827.314934,1158.240908,82.731493,496.388960,2151.018828,3640.185710,2978.333762,744.583441,3474.722723,2481.944802,330.925974
2564.676295,2481.944802,1158.240908,1406.435388,2151.018828,0.000000,661.851947,2316.481815,1654.629868,1323.703894,1985.555842,2812.870776,1985.555842,2068.287335,413.657467,992.777921,1737.361361,2895.602269,827.314934,661.851947,2978.333762,2812.870776,2812.870776,579.120454,2233.750322,2564.676295,2564.676295,2564.676295,2481.944802,2564.676295,2564.676295,2481.944802,330.925974,661.851947,1654.629868,1820.092855,1985.555842,3309.259736,3309.259736,1571.898375,3640.185710,2978.333762,2895.602269,3888.380190,3226.528243,248.194480,910.046427,1571.898375,496.388960,2399.213309,1820.092855,496.388960,1489.166881,1158.240908,827.314934,413.657467,330.925974,2564.676295,2564.676295,1571.898375,165.462987,1323.703894,1323.703894,1075.509414,3557.454216,1902.824348,3309.259736,3888.380190,1489.166881,1323.703894,3309.259736,2233.750322,2647.407789,0.000000,1489.166881,827.314934,2895.602269,1323.703894,330.925974,1820.092855
3226.528243,3143.796749,1820.092855,744.583441,1489.166881,661.851947,0.000000,1654.629868,992.777921,1985.555842,1323.703894,2151.018828,1323.703894,1406.435388,1075.509414,1654.629868,1075.509414,2233.750322,1489.166881,1323.703894,2316.481815,2151.018828,2151.018828,1240.972401,2895.602269,3226.528243,3226.528243,3226.528243,3143.796749,3226.528243,3226.528243,3143.796749,992.777921,0.000000,2316.481815,2481.944802,2647.407789,2647.407789,2647.407789,910.046427,2978.333762,2316.481815,2233.750322,3226.528243,2564.676295,413.657467,1571.898375,2233.750322,165.462987,1737.361361,2481.944802,1158.240908,827.314934,496.388960,165.462987,248.194480,992.777921,3226.528243,3226.528243,2233.750322,827.314934,1985.555842,1985.555842,413.657467,2895.602269,2564.676295,2647.407789,3226.528243,2151.018828,661.851947,2647.407789,1571.898375,1985.555842,661.851947,2151.018828,1489.166881,2233.750322,1985.555842,992.777921,1158.240908
4881.158111,4798.426617,3474.722723,910.046427,165.462987,2316.481815,1654.629868,0.000000,661.851947,3640.185710,330.925974,496.388960,330.925974,248.194480,2730.139282,3309.259736,579.120454,579.120454,3143.796749,2978.333762,661.851947,496.388960,496.388960,2895.602269,4550.232137,4881.158111,4881.158111,4881.158111,4798.426617,4881.158111,4881.158111,4798.426617,2647.407789,1654.629868,3971.111683,4136.574670,4302.037657,992.777921,992.777921,744.583441,1323.703894,661.851947,579.120454,1571.898375,910.046427,2068.287335,3226.528243,3888.380190,1820.092855,82.731493,4136.574670,2812.870776,827.314934,1158.240908,1489.166881,1902.824348,2647.407789,4881.158111,4881.158111,3888.380190,2481.944802,3640.185710,3640.185710,1240.972401,1240.972401,4219.306163,992.777921,1571.898375,3805.648696,992.777921,992.777921,82.731493,330.925974,2316.481815,3805.648696,3143.796749,579.120454,3640.185710,2647.407789,496.388960
4219.306163,4136.574670,2812.870776,248.194480,496.388960,1654.629868,992.777921,661.851947,0.000000,2978.333762,330.925974,1158.240908,330.925974,413.657467,2068.287335,2647.407789,82.731493,1240.972401,2481.944802,2316.481815,1323.703894,1158.240908,1158.240908,2233.750322,3888.380190,4219.306163,4219.306163,4219.306163,4136.574670,4219.306163,4219.306163,4136.574670,1985.555842,992.777921,3309.259736,3474.722723,3640.185710,1654.629868,1654.629868,82.731493,1985.555842,1323.703894,1240.972401,2233.750322,1571.898375,1406.435388,2564.676295,3226.528243,1158.240908,744.583441,3474.722723,2151.018828,165.462987,496.388960,827.314934,1240.972401,1985.555842,4219.306163,4219.306163,3226.528243,1820.092855,2978.333762,2978.333762,579.120454,1902.824348,3557.454216,1654.629868,2233.750322,3143.796749,330.925974,1654.629868,579.120454,992.777921,1654.629868,3143.796749,2481.944802,1240.972401,2978.333762,1985.555842,165.462987
1240.972401,1158.240908,165.462987,2730.139282,3474.722723,1323.703894,1985.555842,3640.185710,2978.333762,0.000000,3309.259736,4136.574670,3309.259736,3391.991229,910.046427,330.925974,3061.065256,4219.306163,496.388960,661.851947,4302.037657,4136.574670,4136.574670,744.583441,910.046427,1240.972401,1240.972401,1240.972401,1158.240908,1240.972401,1240.972401,1158.240908,992.777921,1985.555842,330.925974,496.388960,661.851947,4632.963630,4632.963630,2895.602269,4963.889604,4302.037657,4219.306163,5212.084084,4550.232137,1571.898375,413.657467,248.194480,1820.092855,3722.917203,496.388960,827.314934,2812.870776,2481.944802,2151.018828,1737.361361,992.777921,1240.972401,1240.972401,248.194480,1158.240908,0.000000,0.000000,2399.213309,4881.158111,579.120454,4632.963630,5212.084084,165.462987,2647.407789,4632.963630,3557.454216,3971.111683,1323.703894,165.462987,496.388960,4219.306163,0.000000,992.777921,3143.796749
4550.232137,4467.500644,3143.796749,579.120454,165.462987,1985.555842,1323.703894,330.925974,330.925974,3309.259736,0.000000,827.314934,0.000000,82.731493,2399.213309,2978.333762,248.194480,910.046427,2812.870776,2647.407789,992.777921,827.314934,827.314934,2564.676295,4219.306163,4550.232137,4550.232137,4550.232137,4467.500644,4550.232137,4550.232137,4467.500644,2316.481815,1323.703894,3640.185710,3805.648696,3971.111683,1323.703894,1323.703894,413.657467,1654.629868,992.777921,910.046427,1902.824348,1240.972401,1737.361361,2895.602269,3557.454216,1489.166881,413.657467,3805.648696,2481.944802,496.388960,827.314934,1158.240908,1571.898375,2316.481815,4550.232137,4550.232137,3557.454216,2151.018828,3309.259736,3309.259736,910.046427,1571.898375,3888.380190,1323.703894,1902.824348,3474.722723,661.851947,1323.703894,248.194480,661.851947,1985.555842,3474.722723,2812.870776,910.046427,3309.259736,2316.481815,165.462987
5377.547071,5294.815578,3971.111683,1406.435388,661.851947,2812.870776,2151.018828,496.388960,1158.240908,4136.574670,827.314934,0.000000,827.314934,744.583441,3226.528243,3805.648696,1075.509414,82.731493,3640.185710,3474.722723,165.462987,0.000000,0.000000,3391.991229,5046.621097,5377.547071,5377.547071,5377.547071,5294.815578,5377.547071,5377.547071,5294.815578,3143.796749,2151.018828,4467.500644,4632.963630,4798.426617,496.388960,496.388960,1240.972401,827.314934,165.462987,82.731493,1075.509414,413.657467,2564.676295,3722.917203,4384.769150,2316.481815,413.657467,4632.963630,3309.259736,1323.703894,1654.629868,1985.555842,2399.213309,3143.796749,5377.547071,5377.547071,4384.769150,2978.333762,4136.574670,4136.574670,1737.361361,744.583441,4715.695124,496.388960,1075.509414,4302.037657,1489.166881,496.388960,579.120454,165.462987,2812.870776,4302.037657,3640.185710,82.731493,4136.574670,3143.796749,992.777921
4550.232137,4467.500644,3143.796749,579.120454,165.462987,1985.555842,1323.703894,330.925974,330.925974,3309.259736,0.000000,827.314934,0.000000,82.731493,2399.213309,2978.333762,248.194480,910.046427,2812.870776,2647.407789,992.777921,827.314934,827.314934,2564.676295,4219.306163,4550.232137,4550.232137,4550.232137,4467.500644,4550.232137,4550.232137,4467.500644,2316.481815,1323.703894,3640.185710,3805.648696,3971.111683,1323.703894,1323.703894,413.657467,1654.629868,992.777921,910.046427,1902.824348,1240.972401,1737.361361,2895.602269,3557.454216,1489.166881,413.657467,3805.648696,2481.944802,496.388960,827.314934,1158.240908,1571.898375,2316.481815,4550.232137,4550.232137,3557.454216,2151.018828,3309.259736,3309.259736,910.046427,1571.898375,3888.380190,1323.703894,1902.824348,3474.722723,661.851947,1323.703894,248.194480,661.851947,1985.555842,3474.722723,2812.870776,910.046427,3309.259736,2316.481815,165.462987
4632.963630,4550.232137,3226.528243,661.851947,82.731493,2068.287335,1406.435388,248.194480,413.657467,3391.991229,82.731493,744.583441,82.731493,0.000000,2481.944802,3061.065256,330.925974,827.314934,2895.602269,2730.139282,910.046427,744.583441,744.583441,2647.407789,4302.037657,4632.963630,4632.963630,4632.963630,4550.232137,4632.963630,4632.963630,4550.232137,2399.213309,1406.435388,3722.917203,3888.380190,4053.843177,1240.972401,1240.972401,496.388960,1571.898375,910.046427,827.314934,1820.092855,1158.240908,1820.092855,2978.333762,3640.185710,1571.898375,330.925974,3888.380190,2564.676295,579.120454,910.046427,1240.972401,1654.629868,2399.213309,4632.963630,4632.963630,3640.185710,2233.750322,3391.991229,3391.991229,992.777921,1489.166881,3971.111683,1240.972401,1820.092855,3557.454216,744.583441,1240.972401,165.462987,579.120454,2068.287335,3557.454216,2895.602269,827.314934,3391.991229,2399.213309,248.194480
