0.000000,1.011142,1.654460,1.875742,1.897160,1.867011,1.868137,1.202150,1.428083,0.868164,1.857698,1.598949,1.720111,1.152787,1.856987,1.694100,1.474969,0.611484,1.893948,1.846026,1.853355,1.888668,1.872429,1.891801,1.886036,0.563541,1.757994,1.725611,0.630403,1.820448,1.601099,1.856987,1.867044,0.975236,1.841867,1.614526,1.415869,0.322349,1.895224,1.908220,1.721061,1.039282,1.916632,1.859348,1.865359,1.422737,1.724899,1.765537,1.839855,0.647885,0.874728,1.820448,1.724899,0.539449,1.883804,1.910260,0.458058,1.663706,1.886553,1.465019,1.855169,0.680408,1.670555,0.902823,1.847994,1.841734,1.905880,1.551338,0.727067,1.883698,1.757994,1.852959,1.866455,1.846877,1.464217,1.357283,0.735970,1.851645,1.890939,0.759963,1.884502,0.559855,0.675780,1.860967,1.886217,1.895937,1.857662,1.498399,1.158257,1.610077,0.614776,1.905899,1.832942,1.843050,1.846877,1.902087,1.863560,1.757942,1.878402,1.849446
1.011142,0.000000,1.130912,1.417234,1.528781,1.405976,1.397049,0.604713,0.867443,1.476677,1.385405,1.249105,1.378491,1.492782,1.403772,1.137165,1.159052,1.306011,1.459818,1.362912,1.366572,1.494589,1.406237,1.712780,1.446314,1.230117,1.227110,1.202884,1.196760,1.320737,1.854179,1.403772,1.418157,1.531637,1.354812,1.139895,0.760825,0.998456,1.476733,1.504062,1.186228,0.870581,1.545506,1.383848,1.403954,0.906418,1.169977,1.273267,1.356223,1.060318,1.082851,1.320737,1.169977,1.054161,1.446439,1.527054,1.141662,1.053951,1.437915,0.970606,1.389808,1.389538,1.111250,0.765488,1.380723,1.359201,1.490168,0.950137,1.068347,1.435587,1.227110,1.388074,1.401601,1.353717,0.865225,0.883147,1.135026,1.359293,1.447194,1.433131,1.457367,1.199592,1.392580,1.469982,1.452116,1.469394,1.386647,1.012143,1.391596,1.045142,1.292370,1.513432,1.330033,1.348475,1.353717,1.478074,1.419432,1.270507,1.421336,1.358657
1.654460,1.130912,0.000000,0.634611,0.764919,0.633672,0.600046,0.820658,0.665630,1.838644,0.679495,1.284415,0.482119,1.635908,0.566866,0.318729,1.348320,1.860824,0.748315,0.561387,0.567973,0.760884,0.619804,1.114733,0.639019,1.801445,0.268384,0.381884,1.824856,0.411977,1.603709,0.566866,0.564833,1.804440,0.555524,0.551831,0.528218,1.611200,0.724650,0.765930,0.181724,1.168773,0.749515,0.561753,0.562644,0.473379,0.250271,0.272292,0.600780,1.553647,1.301472,0.411977,0.250271,1.767204,0.774618,0.847900,1.670056,0.398633,0.755635,0.519122,0.593184,1.887549,0.337001,1.188549,0.564447,0.598149,0.741255,0.293949,1.629965,0.630554,0.268384,0.612910,0.712781,0.548135,0.384414,0.603442,1.719130,0.554437,0.729049,1.875596,0.746887,1.743721,1.899872,0.739125,0.667243,0.668276,0.587771,0.762320,1.379197,0.130713,1.836271,0.707753,0.531166,0.536856,0.548135,0.712203,0.623098,0.351454,0.612696,0.568315
1.875742,1.417234,0.634611,0.000000,0.277408,0.076411,0.085496,1.186737,0.931684,1.897189,0.309899,1.065819,0.751853,1.665738,0.137645,0.512349,1.212689,1.961893,0.217055,0.219803,0.167034,0.294524,0.156557,0.693958,0.180314,1.954196,0.408321,0.452934,1.945501,0.272114,1.452152,0.137645,0.216707,1.855690,0.226876,0.733996,0.957567,1.833476,0.177828,0.203239,0.495848,1.451519,0.294533,0.178644,0.177015,0.918323,0.464253,0.407699,0.271417,1.785537,1.560346,0.272114,0.464253,1.914195,0.330411,0.304767,1.904057,0.584863,0.273534,0.951837,0.232105,1.983087,0.573582,1.518504,0.226407,0.281843,0.223630,0.794348,1.791293,0.159059,0.408321,0.237637,0.304807,0.209829,0.908252,1.022151,1.858567,0.148202,0.223931,1.953183,0.321085,1.921910,1.982948,0.310239,0.193113,0.170950,0.195030,0.920530,1.537552,0.684049,1.964624,0.290563,0.227514,0.215512,0.209829,0.206261,0.245637,0.431049,0.159682,0.198869
1.897160,1.528781,0.764919,0.277408,0.000000,0.296393,0.329938,1.317073,1.078500,1.833100,0.498841,1.144257,0.745166,1.566628,0.257441,0.662632,1.316690,1.945990,0.348062,0.432514,0.395431,0.310040,0.366444,0.521683,0.317881,1.962093,0.581916,0.576865,1.957995,0.453476,1.286383,0.257441,0.335558,1.767214,0.443613,0.884428,1.120219,1.862497,0.247918,0.212430,0.653462,1.539116,0.242192,0.394708,0.373744,1.036544,0.648544,0.550111,0.478428,1.780650,1.604333,0.453476,0.648544,1.955763,0.479064,0.360224,1.902061,0.786851,0.438819,1.094993,0.440035,1.957234,0.735545,1.567405,0.386602,0.487593,0.288406,0.956375,1.779422,0.338229,0.581916,0.393955,0.487326,0.436485,1.046595,1.121782,1.907438,0.386411,0.372273,1.911152,0.436735,1.936317,1.950645,0.356121,0.311922,0.299692,0.396435,1.063204,1.475012,0.829957,1.955775,0.321654,0.467095,0.446580,0.436485,0.292959,0.368567,0.538058,0.352086,0.437647
1.867011,1.405976,0.633672,0.076411,0.296393,0.000000,0.131258,1.176114,0.925264,1.899330,0.298804,1.069072,0.762169,1.672845,0.162535,0.506154,1.212127,1.959395,0.217534,0.230610,0.175349,0.311062,0.164509,0.714755,0.207118,1.950304,0.409943,0.447330,1.941869,0.278581,1.462572,0.162535,0.242959,1.858694,0.236035,0.733664,0.950232,1.826839,0.159286,0.199751,0.495583,1.446615,0.324058,0.197933,0.190397,0.910702,0.462741,0.409517,0.254612,1.787760,1.555725,0.278581,0.462741,1.907552,0.331355,0.314792,1.902997,0.583399,0.267978,0.948046,0.236042,1.981294,0.573028,1.506082,0.237264,0.282486,0.239473,0.790721,1.791712,0.178114,0.409943,0.246597,0.291879,0.224637,0.901774,1.014895,1.856382,0.172362,0.208108,1.954363,0.337810,1.919329,1.979903,0.322778,0.217097,0.192360,0.207863,0.913825,1.538881,0.679163,1.963685,0.313126,0.233499,0.228379,0.224637,0.226794,0.262030,0.444447,0.178537,0.206127
1.868137,1.397049,0.600046,0.085496,0.329938,0.131258,0.000000,1.164069,0.908887,1.904489,0.311335,1.068440,0.732709,1.678537,0.153320,0.489389,1.207633,1.962861,0.235322,0.196023,0.145503,0.321349,0.146782,0.730107,0.184472,1.948435,0.371515,0.440612,1.940174,0.238418,1.476595,0.153320,0.206133,1.864978,0.201930,0.705157,0.923577,1.822853,0.233190,0.260730,0.459123,1.426160,0.312898,0.150020,0.146175,0.891028,0.425738,0.376420,0.260053,1.778043,1.541152,0.238418,0.425738,1.905715,0.344078,0.335544,1.896407,0.546838,0.280935,0.917219,0.193504,1.984366,0.538713,1.507401,0.216324,0.262327,0.251311,0.754266,1.788831,0.152460,0.371515,0.235200,0.311092,0.176736,0.875090,1.001324,1.845949,0.101537,0.251701,1.956021,0.331211,1.914176,1.985761,0.325210,0.206104,0.180658,0.179779,0.895951,1.538835,0.648921,1.961991,0.301898,0.191425,0.179289,0.176736,0.228514,0.244116,0.405022,0.145823,0.167113
1.202150,0.604713,0.820658,1.186737,1.317073,1.176114,1.164069,0.000000,0.458323,1.571191,1.175117,1.195721,1.136320,1.478799,1.159488,0.810802,1.156651,1.516086,1.241566,1.101027,1.125403,1.271807,1.171667,1.548713,1.203535,1.433558,0.947130,0.885717,1.439069,1.059592,1.832119,1.159488,1.168738,1.606772,1.091025,0.793737,0.390544,1.180679,1.282156,1.313635,0.900293,0.792670,1.340713,1.137888,1.168599,0.537247,0.876764,0.975243,1.142226,1.141306,1.122807,1.059592,0.876764,1.307505,1.233306,1.328251,1.286065,0.746093,1.226074,0.608447,1.166515,1.578404,0.784521,0.758773,1.131804,1.133842,1.267747,0.639754,1.246512,1.199357,0.947130,1.152655,1.182736,1.103562,0.508968,0.432061,1.319668,1.113839,1.240992,1.580479,1.250263,1.370977,1.595152,1.245814,1.207535,1.236601,1.129383,0.779180,1.309860,0.716415,1.475489,1.287449,1.079618,1.101246,1.103562,1.253402,1.182751,0.997513,1.183903,1.122058
1.428083,0.867443,0.665630,0.931684,1.078500,0.925264,0.908887,0.458323,0.000000,1.710554,0.927817,1.101731,1.012453,1.556988,0.904976,0.595567,1.110104,1.697900,0.981632,0.827035,0.859653,0.989632,0.905956,1.342203,0.933401,1.625356,0.727549,0.658590,1.633051,0.823655,1.768670,0.904976,0.904113,1.711609,0.818456,0.465257,0.427699,1.383904,1.041230,1.072622,0.699407,0.856140,1.112790,0.868949,0.922330,0.474756,0.661376,0.751277,0.894533,1.334382,1.197246,0.823655,0.661376,1.524882,0.968442,1.083751,1.487370,0.541353,0.963801,0.463558,0.915160,1.744043,0.590493,0.955233,0.851376,0.872345,1.005174,0.550740,1.457946,0.934095,0.727549,0.864472,0.926000,0.831803,0.516096,0.403190,1.507164,0.859130,0.996692,1.739719,0.985722,1.570894,1.766628,0.969151,0.935989,0.971973,0.855144,0.584156,1.323146,0.585118,1.661092,1.020979,0.810406,0.831257,0.831803,0.990682,0.896463,0.790478,0.919580,0.855367
0.868164,1.476677,1.838644,1.897189,1.833100,1.899330,1.904489,1.571191,1.710554,0.000000,1.925805,1.590221,1.775318,0.598493,1.883855,1.841448,1.558052,0.653892,1.893334,1.905574,1.912932,1.864191,1.910242,1.691024,1.890771,0.698373,1.890942,1.834872,0.780652,1.904311,1.175150,1.883855,1.887420,0.483847,1.906400,1.829496,1.746775,0.964512,1.894413,1.882313,1.877140,1.430566,1.867966,1.912268,1.912210,1.720750,1.886321,1.875709,1.923269,0.845905,1.365735,1.904311,1.886321,0.879637,1.906928,1.890885,0.750110,1.874228,1.912398,1.738650,1.918025,0.618280,1.822451,1.285422,1.902287,1.918285,1.877417,1.819732,0.845507,1.904726,1.890942,1.899346,1.920213,1.912906,1.749773,1.637868,0.861945,1.909532,1.907395,0.295577,1.897455,0.676139,0.559770,1.850814,1.882371,1.894918,1.900504,1.753943,1.145569,1.825842,0.651333,1.871861,1.918799,1.918224,1.912906,1.885147,1.895793,1.871762,1.908504,1.923021
1.857698,1.385405,0.679495,0.309899,0.498841,0.298804,0.311335,1.175117,0.927817,1.925805,0.000000,1.053708,0.853131,1.726506,0.373067,0.565923,1.171228,1.961754,0.312422,0.293311,0.272266,0.384292,0.278202,0.808609,0.327513,1.936536,0.453056,0.540677,1.931555,0.348636,1.537579,0.373067,0.364229,1.901331,0.291737,0.729683,0.935077,1.825793,0.328393,0.368356,0.531397,1.403976,0.488388,0.284309,0.290912,0.946541,0.488973,0.490899,0.214440,1.801210,1.562374,0.348636,0.488973,1.871253,0.196762,0.383596,1.904313,0.555999,0.270547,0.949298,0.320991,1.968038,0.628363,1.530139,0.302025,0.252414,0.352249,0.782149,1.798870,0.287714,0.453056,0.290952,0.155053,0.291173,0.921201,1.057374,1.824240,0.281936,0.256481,1.962573,0.284426,1.907576,1.974903,0.429590,0.337274,0.314079,0.298762,0.869571,1.575738,0.714711,1.944596,0.408836,0.283522,0.284091,0.291173,0.343597,0.315864,0.541915,0.285160,0.261680
1.598949,1.249105,1.284415,1.065819,1.144257,1.069072,1.068440,1.195721,1.101731,1.590221,1.053708,0.000000,1.470157,1.469355,1.119580,1.162405,0.293178,1.635763,1.010477,1.066704,1.082419,1.081680,1.079800,1.178855,1.087349,1.606581,1.175917,1.163705,1.564497,1.139254,1.574033,1.119580,1.132024,1.606910,1.064522,1.155680,1.200855,1.567556,1.095194,1.096262,1.210214,1.341838,1.184388,1.087406,1.111861,1.277997,1.166512,1.208389,1.054552,1.512394,1.569363,1.139254,1.166512,1.476066,1.012449,1.069995,1.656537,1.078906,1.015978,1.298184,1.090562,1.666439,1.105225,1.477908,1.092420,1.057393,1.084686,1.246207,1.481305,1.090627,1.175917,1.069257,1.023254,1.066239,1.285837,1.299902,1.467831,1.067676,1.057310,1.633734,1.073315,1.585210,1.657590,1.002172,1.074916,1.102532,1.066501,1.080251,1.608224,1.255455,1.617152,1.151130,1.068347,1.076236,1.066239,1.088111,1.085461,1.241406,1.089669,1.074261
1.720111,1.378491,0.482119,0.751853,0.745166,0.762169,0.732709,1.136320,1.012453,1.775318,0.853131,1.470157,0.000000,1.557617,0.665428,0.658553,1.554499,1.847860,0.864108,0.745907,0.736709,0.810891,0.753896,1.000742,0.733213,1.798023,0.567926,0.653283,1.852040,0.606080,1.357315,0.665428,0.652428,1.699906,0.749288,0.819296,0.898083,1.679706,0.782830,0.804366,0.534259,1.320483,0.714800,0.713667,0.684096,0.796739,0.608980,0.517117,0.780748,1.578892,1.348463,0.606080,0.608980,1.844911,0.913472,0.930031,1.662883,0.771456,0.905024,0.821668,0.726209,1.847212,0.683150,1.310590,0.702873,0.781279,0.804244,0.687732,1.650447,0.734683,0.567926,0.748629,0.883883,0.732356,0.732961,0.879584,1.793333,0.734168,0.853860,1.829149,0.857068,1.756540,1.860176,0.810420,0.760793,0.741192,0.748238,1.033217,1.295088,0.578560,1.822175,0.716349,0.740133,0.724626,0.732356,0.781555,0.723956,0.528318,0.726902,0.748915
1.152787,1.492782,1.635908,1.665738,1.566628,1.672845,1.678537,1.478799,1.556988,0.598493,1.726506,1.469355,1.557617,0.000000,1.637565,1.617849,1.522263,1.081744,1.680577,1.685844,1.697457,1.622002,1.694608,1.438110,1.654791,1.117293,1.671776,1.597366,1.195596,1.679433,1.013657,1.637565,1.646934,0.687148,1.688288,1.645333,1.614295,1.229959,1.667002,1.651409,1.662680,1.399801,1.628009,1.695077,1.692911,1.559649,1.675334,1.658619,1.714672,0.913885,1.421351,1.679433,1.675334,1.267308,1.707243,1.678876,1.034203,1.688289,1.721439,1.595328,1.714526,1.068415,1.605164,1.302337,1.673781,1.706339,1.636447,1.649480,0.986010,1.683513,1.671776,1.671596,1.728791,1.698400,1.593498,1.477337,1.242594,1.686629,1.704400,0.846236,1.674878,1.060350,1.025633,1.594555,1.642588,1.667575,1.677259,1.602185,1.019841,1.634930,1.067664,1.634557,1.714359,1.708835,1.698400,1.646068,1.662282,1.636801,1.689792,1.720536
