0.000000,1.120993,1.690983,1.909162,1.929490,1.899549,1.901293,1.241669,1.459015,0.823222,1.886997,1.683548,1.737241,1.085385,1.890959,1.730552,1.570352,0.594743,1.922684,1.872416,1.886477,1.918415,1.904047,1.903537,1.909482,0.508944,1.794802,1.760357,0.595142,1.851623,1.516845,1.890959,1.904868,0.925193,1.868200,1.644478,1.454162,0.271966,1.919936,1.932258,1.756757,1.040341,1.948573,1.886728,1.892088,1.469457,1.765821,1.801691,1.871538,0.614338,0.678980,1.851623,1.765821,0.476826,1.911539,1.930922,0.405647,1.698994,1.919246,1.503377,1.878498,0.632304,1.707333,0.994729,1.888773,1.868060,1.929511,1.596319,0.730216,1.911070,1.794802,1.889611,1.895963,1.875343,1.499379,1.394468,0.675098,1.888469,1.915847,0.718427,1.904466,0.504272,0.633353,1.889575,1.910745,1.920965,1.884034,1.491166,1.130656,1.650277,0.547343,1.932891,1.863612,1.872442,1.875343,1.924949,1.899047,1.787503,1.908811,1.880410
1.120993,0.000000,1.084300,1.402803,1.519310,1.394634,1.370129,0.560819,0.770586,1.495568,1.352396,1.349184,1.350093,1.470338,1.378473,1.093046,1.270813,1.383736,1.448444,1.314452,1.331895,1.475889,1.377121,1.711657,1.402748,1.281191,1.190435,1.159719,1.240505,1.281297,1.842334,1.378473,1.396015,1.539121,1.306407,1.063614,0.708405,1.104802,1.472658,1.499505,1.143015,0.803288,1.537233,1.339973,1.366564,0.850452,1.133186,1.230051,1.334475,1.140422,1.079513,1.281297,1.133186,1.095885,1.427691,1.462123,1.194317,1.000143,1.438230,0.922298,1.354917,1.415664,1.065128,0.736708,1.384601,1.317267,1.457170,0.905832,1.130594,1.401391,1.190435,1.376534,1.393603,1.311655,0.809224,0.824370,1.149376,1.328942,1.439060,1.473881,1.400225,1.226795,1.444680,1.505354,1.403696,1.431768,1.340314,0.937795,1.442203,0.997828,1.316938,1.498445,1.289947,1.308167,1.311655,1.445615,1.406518,1.171429,1.394979,1.323443
1.690983,1.084300,0.000000,0.654436,0.780885,0.646369,0.613898,0.815840,0.655898,1.843014,0.633407,1.207039,0.494853,1.661220,0.581212,0.321409,1.248196,1.887063,0.758371,0.550516,0.580605,0.792308,0.637087,1.163124,0.635866,1.815476,0.271007,0.380774,1.837247,0.411387,1.629981,0.581212,0.605914,1.802080,0.543501,0.499735,0.527859,1.683658,0.727085,0.774632,0.179281,1.164974,0.786786,0.566360,0.561975,0.485661,0.255210,0.288787,0.562442,1.608917,1.431354,0.411387,0.255210,1.763510,0.758264,0.837241,1.688307,0.389159,0.787617,0.508139,0.587972,1.892193,0.342602,1.130224,0.597352,0.559809,0.735129,0.281729,1.673339,0.642609,0.271007,0.624496,0.700356,0.550293,0.389560,0.601379,1.729241,0.568625,0.724226,1.886218,0.680280,1.734936,1.905876,0.785856,0.659286,0.676137,0.582094,0.746593,1.399981,0.133571,1.832693,0.751699,0.536249,0.542757,0.550293,0.708377,0.644234,0.329694,0.633838,0.578292
1.909162,1.402803,0.654436,0.000000,0.257022,0.081372,0.091693,1.212737,0.953848,1.905340,0.263442,0.949547,0.771303,1.721092,0.135470,0.544742,1.085101,1.971786,0.200847,0.219978,0.185481,0.305869,0.164575,0.738388,0.169630,1.966931,0.428883,0.484999,1.946346,0.294520,1.505000,0.135470,0.202601,1.861252,0.229227,0.706669,0.985571,1.894371,0.184468,0.206393,0.516493,1.458043,0.297878,0.187247,0.189383,0.948129,0.483444,0.409565,0.260879,1.832558,1.708185,0.294520,0.483444,1.920067,0.279245,0.286671,1.918849,0.606075,0.272485,0.942444,0.220043,1.979913,0.602181,1.488873,0.221096,0.293657,0.201193,0.807572,1.848326,0.154291,0.428883,0.236971,0.263191,0.217318,0.935837,1.045535,1.877801,0.145180,0.197550,1.959958,0.316520,1.927750,1.982602,0.381692,0.175090,0.156784,0.194648,0.971182,1.546434,0.704211,1.969373,0.304220,0.244087,0.229237,0.217318,0.185554,0.242568,0.488195,0.161316,0.215259
1.929490,1.519310,0.780885,0.257022,0.000000,0.272133,0.315899,1.339727,1.090831,1.847792,0.431004,1.003855,0.761272,1.646639,0.260909,0.688680,1.169509,1.958295,0.293102,0.426532,0.392620,0.311614,0.354215,0.561465,0.309885,1.973603,0.587561,0.608519,1.960599,0.456878,1.368901,0.260909,0.301024,1.784160,0.438859,0.839799,1.138066,1.921329,0.215547,0.191083,0.665012,1.547318,0.228414,0.392364,0.359318,1.058912,0.650747,0.549551,0.428218,1.833214,1.752668,0.456878,0.650747,1.961370,0.402514,0.345709,1.916498,0.788785,0.401203,1.077330,0.406379,1.962977,0.751096,1.540491,0.352750,0.455944,0.262665,0.958849,1.858338,0.318879,0.587561,0.367578,0.414639,0.432375,1.070666,1.145078,1.918349,0.367724,0.320716,1.919860,0.403353,1.942487,1.953765,0.340496,0.301517,0.274067,0.389820,1.092659,1.467275,0.846068,1.969550,0.265356,0.466579,0.444486,0.432375,0.275839,0.340881,0.603918,0.332879,0.433731
1.899549,1.394634,0.646369,0.081372,0.272133,0.000000,0.133653,1.197521,0.941289,1.906942,0.258263,0.954395,0.768938,1.725678,0.146993,0.534690,1.084086,1.970699,0.218622,0.217355,0.187047,0.329956,0.164508,0.758140,0.181288,1.962985,0.424017,0.477154,1.945460,0.294499,1.513875,0.146993,0.220332,1.865240,0.225833,0.693999,0.972529,1.887955,0.158279,0.195369,0.510775,1.445223,0.327755,0.189028,0.193499,0.934561,0.476205,0.405893,0.240512,1.832207,1.697290,0.294499,0.476205,1.914338,0.294002,0.311771,1.915532,0.595391,0.283952,0.926501,0.217361,1.977847,0.595524,1.470669,0.233684,0.284311,0.210071,0.796769,1.849989,0.161262,0.424017,0.247792,0.263762,0.216191,0.923664,1.031110,1.874279,0.168903,0.187844,1.961090,0.322050,1.923720,1.981240,0.384650,0.188846,0.168092,0.193619,0.967473,1.541521,0.694025,1.965928,0.321427,0.238331,0.227307,0.216191,0.194960,0.260826,0.492633,0.168413,0.213438
1.901293,1.370129,0.613898,0.091693,0.315899,0.133653,0.000000,1.182176,0.922663,1.910540,0.257384,0.951459,0.754961,1.728338,0.142990,0.511104,1.077121,1.972075,0.223264,0.184346,0.158815,0.325633,0.153814,0.778077,0.170687,1.960104,0.384321,0.460774,1.938048,0.250497,1.534978,0.142990,0.200517,1.869683,0.191864,0.676669,0.944758,1.884304,0.241115,0.268781,0.471917,1.426748,0.324183,0.154603,0.151096,0.917260,0.438115,0.369848,0.238352,1.825051,1.691088,0.250497,0.438115,1.908873,0.292722,0.314012,1.910770,0.561866,0.279342,0.906682,0.175400,1.980928,0.561242,1.470513,0.205801,0.263226,0.230189,0.762647,1.838249,0.152820,0.384321,0.218638,0.269857,0.177986,0.896077,1.017585,1.860817,0.088369,0.231212,1.961401,0.311135,1.918581,1.985923,0.407008,0.183151,0.173766,0.168595,0.937653,1.548882,0.662472,1.965018,0.327851,0.202648,0.188919,0.177986,0.209310,0.232691,0.449451,0.152041,0.180018
1.241669,0.560819,0.815840,1.212737,1.339727,1.197521,1.182176,0.000000,0.451100,1.592573,1.161745,1.235725,1.139099,1.495316,1.172925,0.810392,1.172691,1.553475,1.274873,1.108565,1.140766,1.302956,1.193080,1.600038,1.214398,1.455723,0.950538,0.885100,1.452637,1.065251,1.813233,1.172925,1.209567,1.615706,1.097084,0.783978,0.371871,1.243857,1.292836,1.329946,0.898019,0.770877,1.370542,1.148238,1.174463,0.539732,0.880859,0.986918,1.131940,1.205296,1.127616,1.065251,0.880859,1.299915,1.251433,1.307881,1.307855,0.741163,1.276041,0.613924,1.166346,1.576633,0.800633,0.743020,1.179911,1.118536,1.281720,0.628862,1.287231,1.217213,0.950538,1.185687,1.201505,1.116758,0.490091,0.430675,1.336391,1.131711,1.255390,1.606130,1.222290,1.372930,1.597780,1.311841,1.218387,1.251076,1.141077,0.773794,1.330630,0.709904,1.463507,1.329944,1.091977,1.114371,1.116758,1.264870,1.217595,0.962186,1.209087,1.136243
1.459015,0.770586,0.655898,0.953848,1.090831,0.941289,0.922663,0.451100,0.000000,1.729875,0.913481,1.053056,1.027601,1.589535,0.909983,0.598224,1.028556,1.723297,1.012632,0.844858,0.877696,1.031535,0.929845,1.400278,0.953667,1.643850,0.725899,0.661883,1.625228,0.821610,1.787658,0.909983,0.947694,1.719563,0.833920,0.461119,0.402007,1.438710,1.047732,1.081854,0.690617,0.855471,1.141210,0.886925,0.919851,0.462978,0.660750,0.756638,0.878065,1.399413,1.259937,0.821610,0.660750,1.510184,0.992334,1.051592,1.516442,0.545901,1.017687,0.481230,0.909218,1.735772,0.604446,0.929455,0.904984,0.854286,1.022125,0.528355,1.483716,0.956988,0.725899,0.907221,0.947597,0.854277,0.483377,0.385183,1.522003,0.871647,1.008100,1.759703,0.956788,1.577133,1.760123,1.049932,0.953322,0.990946,0.876400,0.624743,1.362676,0.564289,1.654890,1.072371,0.831605,0.854340,0.854277,1.005064,0.940949,0.753527,0.949883,0.875878
0.823222,1.495568,1.843014,1.905340,1.847792,1.906942,1.910540,1.592573,1.729875,0.000000,1.924170,1.667856,1.762922,0.508881,1.894700,1.849508,1.656962,0.648218,1.897036,1.921890,1.925861,1.870692,1.924160,1.672942,1.906202,0.691344,1.894311,1.844367,0.782272,1.908139,1.090815,1.894700,1.899047,0.463810,1.922216,1.836378,1.751587,0.878303,1.897099,1.891667,1.879236,1.450296,1.860021,1.927543,1.915239,1.720020,1.889216,1.886963,1.917859,0.769451,1.214294,1.908139,1.889216,0.903922,1.909501,1.888210,0.703924,1.879834,1.916062,1.758537,1.917632,0.659803,1.832897,1.335448,1.911543,1.913249,1.893269,1.820803,0.805967,1.918566,1.894311,1.910320,1.918964,1.929151,1.753189,1.655953,0.870405,1.915250,1.913531,0.290084,1.901281,0.700010,0.546629,1.839602,1.902443,1.907910,1.917698,1.734124,1.041310,1.831543,0.720957,1.869847,1.934690,1.933682,1.929151,1.902037,1.904422,1.860433,1.922265,1.937772
