0.195312,0.251900
0.195464,0.246982
0.196171,0.275996
0.194697,0.263585
0.194701,0.244196
0.194352,0.237151
0.193130,0.239181
0.193204,0.241102
0.193282,0.238581
0.193370,0.232164
0.193225,0.249676
0.193436,0.246131
0.192597,0.216947
0.192597,0.218811
0.194386,0.264583
0.193466,0.233065
0.193260,0.220658
0.193006,0.225123
0.192985,0.235401
0.193221,0.233658
0.193175,0.221847
0.193420,0.215422
0.194333,0.214817
0.193486,0.211319
0.194097,0.204626
0.194593,0.203414
0.195401,0.224188
0.195505,0.235698
0.195276,0.241073
0.194875,0.239812
0.194452,0.222397
0.196283,0.238540
0.196044,0.247317
0.196070,0.244609
0.195818,0.255950
0.195259,0.227529
0.194959,0.206795
0.196333,0.251593
0.197298,0.260928
0.197533,0.269421
0.196901,0.250122
0.196156,0.252495
0.197642,0.252657
0.195918,0.253850
0.196384,0.280892
0.196927,0.241973
0.195996,0.248660
0.196271,0.252277
0.195613,0.262837
0.195629,0.253284
0.196514,0.261817
0.196046,0.252467
0.195983,0.251346
0.196497,0.257508
0.196530,0.260325
0.196174,0.252762
0.195867,0.242664
0.196189,0.248340
0.196052,0.241425
0.195966,0.257295
0.195183,0.247992
0.194932,0.255186
0.197598,0.294396
0.195338,0.260800
0.196560,0.249183
0.196260,0.240830
0.197110,0.273539
0.197442,0.306397
0.196467,0.310019
0.196121,0.273072
0.196174,0.282671
0.195670,0.263854
0.195480,0.248582
0.195461,0.260229
0.196260,0.268560
0.195229,0.268422
0.196103,0.280507
0.195556,0.286488
0.195941,0.298220
0.196470,0.302332
0.196530,0.283907
0.195953,0.280427
0.196470,0.286794
0.196541,0.262398
0.194974,0.290745
0.195894,0.291509
0.194153,0.325038
0.193558,0.283955
0.194397,0.327930
0.194177,0.313823
0.194252,0.300289
0.195380,0.303005
0.194335,0.303179
0.193879,0.312487
0.192975,0.278948
0.193076,0.283933
0.193970,0.326534
0.193612,0.326335
0.194338,0.330119
0.192906,0.306062
0.192869,0.279872
0.193606,0.306340
0.192959,0.293313
0.193659,0.294874
0.192426,0.283485
0.192641,0.295839
0.193308,0.318086
0.193281,0.298781
