1.586660,2.008150
1.598592,2.041353
1.607296,1.803776
1.618461,2.224360
1.580496,1.603745
1.570966,1.762567
1.594801,1.814707
1.598842,1.845391
1.594260,1.814226
1.597126,1.809651
1.594377,2.149974
1.580803,1.917116
1.569701,1.715560
1.582895,1.582851
1.523128,1.311218
1.502082,1.644778
1.487575,1.516439
1.496480,1.386688
1.466227,1.352291
1.457499,1.383118
1.473499,1.654442
1.480671,1.796985
1.479854,1.690056
1.487770,1.478674
1.483813,1.461282
1.464092,1.762415
1.438371,1.929322
1.447166,1.874468
1.434032,2.140007
1.424365,1.501521
1.437785,1.766943
1.413697,1.151159
1.432847,1.407559
1.415625,1.848331
1.421968,1.308449
1.448521,1.741061
1.479120,1.526973
1.434602,1.176639
1.370305,1.662367
1.333503,1.862647
1.352257,1.629336
1.352160,2.090637
1.324345,1.947948
1.361754,2.036142
1.351475,2.272594
1.327022,1.738890
1.345923,1.696921
1.362133,2.143595
1.367340,2.922028
1.378646,2.777266
1.388587,2.705939
1.411823,2.824872
1.422817,2.779673
1.413902,2.255878
1.462941,2.361977
1.473169,2.928730
1.500000,1.806300
1.479381,1.721390
1.464990,1.878432
1.453450,1.543322
1.436997,1.756738
1.418391,1.754609
1.351253,1.045517
1.408140,1.732589
1.393045,0.919513
1.408204,1.502825
1.358439,1.327118
1.372176,1.074075
1.383630,1.155900
1.402628,1.696945
1.430695,1.405365
1.468409,1.441467
1.514973,0.951168
1.502909,1.972888
1.529639,1.795527
1.581127,1.969648
1.588748,1.697499
1.586002,2.319963
1.531253,2.364991
1.481711,1.854006
1.475542,1.966966
1.483074,1.931162
1.451792,1.860508
1.435588,1.667072
1.442621,2.448644
1.435962,1.423427
1.491979,1.473940
1.467724,1.595562
1.409222,1.566069
1.405723,2.953164
1.413234,2.546659
1.381151,2.479044
1.399098,2.453175
1.392788,2.519237
1.399171,2.183133
1.378394,2.126284
1.321156,1.638078
1.352364,1.648740
1.334361,1.704337
1.344319,2.552000
1.335949,2.413567
1.293144,2.270284
1.314663,2.426848
1.309601,2.326083
1.342829,2.533580
1.324413,2.325165
1.318297,2.020973
1.330490,1.644882
