0.267020,0.033275
0.266683,0.031669
0.267820,0.038820
0.271137,0.038310
0.271127,0.032109
0.271922,0.030964
0.271952,0.038260
0.271783,0.038583
0.271605,0.037822
0.271404,0.035571
0.274508,0.038419
0.274021,0.037433
0.275962,0.033014
0.273176,0.035906
0.277509,0.036676
0.273952,0.032160
0.277255,0.028498
0.275014,0.032390
0.277898,0.036604
0.274517,0.035800
0.274623,0.035253
0.271288,0.031035
0.271965,0.031182
0.271140,0.032573
0.269751,0.030679
0.268633,0.028313
0.266822,0.030391
0.266592,0.032268
0.267102,0.032157
0.270733,0.030667
0.271693,0.029872
0.273143,0.029454
0.270866,0.030017
0.270809,0.029925
0.274204,0.032078
0.269864,0.029787
0.267810,0.029358
0.270215,0.037598
0.268055,0.028157
0.267531,0.026906
0.268940,0.032131
0.265147,0.034682
0.267290,0.029994
0.268384,0.038490
0.267344,0.039714
0.268881,0.027779
0.268210,0.033571
0.267595,0.030815
0.266350,0.035930
0.266316,0.034012
0.267054,0.029725
0.268098,0.034732
0.265530,0.033903
0.267092,0.030453
0.269771,0.036365
0.270572,0.032695
0.268499,0.030988
0.270538,0.033960
0.268085,0.035287
0.268276,0.037606
0.267309,0.039677
0.267870,0.040782
0.275921,0.043999
0.266962,0.042571
0.269704,0.040657
0.267620,0.036522
0.271270,0.038908
0.270523,0.041814
0.269914,0.050396
0.267931,0.037237
0.270572,0.038071
0.268941,0.036354
0.269369,0.036407
0.269411,0.036003
0.270380,0.033184
0.269933,0.036199
0.267970,0.034979
0.266477,0.035577
0.265622,0.038163
0.267152,0.035814
0.267020,0.038185
0.268306,0.038436
0.267152,0.032425
0.266994,0.027964
0.270509,0.036494
0.274031,0.030037
0.275185,0.048984
0.273740,0.033737
0.274621,0.037505
0.269571,0.035643
0.269400,0.037390
0.272371,0.033500
0.271961,0.039373
0.275817,0.043516
0.275085,0.039290
0.272075,0.039181
0.278478,0.055006
0.276436,0.054733
0.274758,0.042045
0.275245,0.037679
0.272551,0.032221
0.273631,0.034793
0.272345,0.039955
0.276327,0.037170
0.273571,0.037284
0.275861,0.037093
0.277144,0.035912
0.277207,0.034356
