0.216360,0.055339
0.217180,0.051102
0.218395,0.059897
0.221529,0.058494
0.224617,0.057783
0.225079,0.059124
0.225441,0.064886
0.225215,0.064706
0.224276,0.062064
0.223730,0.062262
0.223545,0.061981
0.225270,0.059342
0.225468,0.057505
0.226102,0.059551
0.225456,0.066610
0.224020,0.060167
0.225003,0.059264
0.225359,0.066770
0.224465,0.067222
0.222732,0.064970
0.221498,0.057979
0.219917,0.053570
0.220658,0.053272
0.220087,0.053880
0.218792,0.054500
0.217711,0.055160
0.215177,0.058847
0.214835,0.060683
0.215120,0.058708
0.217586,0.059213
0.217336,0.054103
0.218181,0.058229
0.217054,0.056805
0.217523,0.052281
0.216169,0.062753
0.217304,0.047115
0.215625,0.047331
0.215078,0.055725
0.211655,0.051178
0.210895,0.051792
0.209926,0.056797
0.209312,0.052608
0.211292,0.051143
0.211337,0.057391
0.211437,0.064049
0.212404,0.057317
0.212184,0.060961
0.213033,0.054657
0.211276,0.060341
0.211698,0.059451
0.213742,0.056483
0.211932,0.058474
0.211753,0.055429
0.211886,0.054861
0.214230,0.053866
0.215688,0.053935
0.217999,0.053836
0.216429,0.059268
0.215697,0.060124
0.214896,0.065185
0.214294,0.060473
0.214044,0.060358
0.215110,0.080721
0.212653,0.070019
0.212981,0.079174
0.211646,0.068344
0.211151,0.081745
0.212438,0.086600
0.212105,0.090748
0.212804,0.071558
0.217601,0.083094
0.219001,0.078071
0.219907,0.081096
0.220158,0.076022
0.219732,0.076243
0.220609,0.080370
0.220120,0.081790
0.219703,0.076299
0.217158,0.073278
0.215500,0.078245
0.215737,0.069120
0.215140,0.068976
0.216478,0.066619
0.215821,0.064803
0.217301,0.068022
0.224000,0.070280
0.223388,0.077286
0.223951,0.059773
0.221283,0.070256
0.217897,0.063288
0.218190,0.071425
0.219216,0.070842
0.220806,0.071459
0.221888,0.074801
0.222159,0.071986
0.221349,0.076273
0.222699,0.095859
0.222113,0.095793
0.221109,0.076777
0.220463,0.060509
0.220726,0.056201
0.219813,0.070436
0.219696,0.071289
0.221001,0.077906
0.222108,0.074374
0.223350,0.078938
0.224559,0.084626
0.225254,0.081852
