4.311270,2.503680
4.309481,2.549589
4.298573,2.204954
4.298979,2.474772
4.289304,2.388875
4.289351,2.366967
4.300058,2.504220
4.300606,2.528245
4.302310,2.548680
4.303493,2.487191
4.300199,2.536043
4.293761,2.572518
4.297910,2.595682
4.300971,2.585812
4.277809,2.151672
4.293915,2.321923
4.288107,2.316002
4.292749,2.201241
4.289556,2.213655
4.296461,2.263079
4.300969,2.626032
4.308252,2.679086
4.297338,2.669360
4.307748,2.691028
4.307665,2.707160
4.307665,2.669183
4.309326,2.646790
4.309849,2.571668
4.309592,2.583449
4.300037,2.247296
4.303887,2.608537
4.281562,2.207025
4.291024,2.313767
4.289028,2.591434
4.289409,1.994408
4.299164,2.711563
4.310884,2.713721
4.294120,2.351385
4.296105,2.237939
4.295921,2.131774
4.302889,2.225826
4.317018,2.636114
4.294227,2.521158
4.309211,2.516044
4.305788,2.246125
4.294955,2.226474
4.305609,2.259018
4.302971,2.496546
4.315846,2.572427
4.315211,2.556097
4.301578,2.503414
4.309777,2.560034
4.315175,2.662235
4.307168,2.393157
4.298562,2.538777
4.297048,2.528707
4.298018,2.549626
4.295323,2.413026
4.301517,2.540675
4.303542,2.252053
4.312947,2.626014
4.313908,2.615566
4.271900,1.804243
4.315094,2.485027
4.298097,2.028476
4.308284,2.422249
4.294596,1.803996
4.289537,1.626661
4.300160,1.750617
4.305628,2.251224
4.289923,1.837812
4.295433,2.129097
4.295614,1.893897
4.294752,2.253549
4.289460,1.986709
4.298989,2.036949
4.295517,1.758378
4.303768,2.096144
4.306419,2.152469
4.301068,1.621813
4.299917,2.210056
4.305149,2.154832
4.297343,2.055183
4.298193,2.011814
4.302708,2.150369
4.271131,1.603592
4.289061,1.705146
4.293463,2.132669
4.288592,1.605084
4.307629,2.140244
4.306831,2.121398
4.288044,1.947520
4.294675,2.159496
4.289710,2.110741
4.298408,2.182236
4.303013,2.129577
4.279110,1.602977
4.288584,1.613417
4.286169,1.627115
4.300449,2.199812
4.303601,2.312253
4.296180,1.813434
4.305357,2.226913
4.289678,1.952241
4.302863,2.178661
4.293137,1.951645
4.281698,1.608735
4.280675,1.648225
