0.505749,1.241800
0.509089,1.232328
0.513962,1.224366
0.512693,1.208561
0.520221,1.191066
0.515790,1.206842
0.516677,1.204867
0.516299,1.207762
0.512530,1.202381
0.516156,1.208039
0.515435,1.211119
0.517253,1.218359
0.515440,1.218736
0.517306,1.225435
0.517154,1.210210
0.506828,1.206744
0.503582,1.197885
0.512678,1.197801
0.502142,1.216065
0.497280,1.222049
0.499060,1.225444
0.499703,1.226347
0.497982,1.222706
0.497758,1.202151
0.494414,1.202765
0.489971,1.210656
0.497041,1.203184
0.497707,1.198972
0.493483,1.197001
0.499985,1.179813
0.505487,1.173728
0.492507,1.186754
0.497345,1.188568
0.495276,1.189717
0.493952,1.188502
0.497212,1.195259
0.501201,1.262874
0.498868,1.209287
0.486902,1.240754
0.476887,1.240269
0.478925,1.243404
0.478622,1.244151
0.482057,1.245457
0.481476,1.242934
0.487004,1.240882
0.482976,1.233784
0.480127,1.229348
0.479375,1.231853
0.477047,1.227408
0.476526,1.232753
0.480542,1.229486
0.474219,1.243733
0.476130,1.241715
0.480818,1.237290
0.497159,1.226255
0.510390,1.211794
0.516240,1.198597
0.515752,1.193377
0.510861,1.187135
0.507043,1.188974
0.502842,1.191002
0.505439,1.185390
0.497600,1.206817
0.494221,1.222432
0.490577,1.236918
0.489643,1.238476
0.480343,1.245907
0.479321,1.243482
0.478841,1.249275
0.482895,1.244328
0.490510,1.245441
0.495885,1.237477
0.503476,1.234677
0.502228,1.225330
0.508653,1.215741
0.510996,1.210055
0.507994,1.205794
0.506839,1.202753
0.485974,1.214532
0.476718,1.221066
0.476227,1.223421
0.476293,1.224480
0.474808,1.218581
0.472403,1.213484
0.478027,1.210063
0.482137,1.212627
0.485014,1.225039
0.484222,1.230763
0.475938,1.251384
0.459703,1.273467
0.471454,1.274149
0.470989,1.278706
0.473562,1.274875
0.475475,1.272005
0.476724,1.277042
0.471138,1.277429
0.470388,1.276886
0.475145,1.276314
0.473084,1.271559
0.470977,1.271031
0.467425,1.278538
0.461671,1.289053
0.453373,1.281881
0.458355,1.271154
0.459741,1.265829
0.462850,1.267944
0.470488,1.270425
0.474325,1.263225
