0.000000,0.144824,0.275792,0.268049,0.410851,0.407296,0.374471,0.384387,0.353950,0.334717,0.333283,0.338260,0.367767,0.363459,0.477030,0.440613,0.429514,0.457082,0.445605,0.448959,0.491815,0.498980,0.476952,0.510956,0.486632,0.450398,0.460481,0.455054,0.460880,0.467019,0.453134,0.437755,0.490499,0.492856,0.444547,0.500245,0.510862,0.479929,0.465903,0.433849,0.402808,0.435931,0.450043,0.407484,0.382417,0.433622,0.409790,0.462942,0.453935,0.449515,0.463982,0.451426,0.425205,0.392485,0.445992,0.453436,0.523560,0.522208,0.547586,0.484258,0.567575,0.550122,0.468304,0.444649,0.364663,0.444689,0.394616,0.464659,0.428782,0.479181,0.459158,0.523006,0.498612,0.510693,0.508633,0.478868,0.464242,0.482009,0.461873,0.382333,0.389488,0.366328,0.426401,0.433693,0.371448,0.431481,0.361824,0.405336,0.361730,0.383863,0.413170,0.421193,0.420467,0.410213,0.448220,0.443679,0.415134,0.418039,0.405886,0.421167,0.445150,0.431659,0.468731,0.475169,0.463242,0.436351,0.497632,0.495862
0.144824,0.000000,0.244112,0.262208,0.410813,0.413806,0.386998,0.385516,0.358967,0.340868,0.337906,0.362261,0.391504,0.393352,0.483666,0.449934,0.422954,0.471197,0.465755,0.468494,0.501110,0.488862,0.465963,0.499859,0.469026,0.461103,0.466977,0.460752,0.447512,0.453948,0.461749,0.431882,0.483236,0.485846,0.433323,0.475395,0.486496,0.452016,0.456157,0.428541,0.384105,0.443109,0.468754,0.427131,0.418447,0.468786,0.424063,0.464572,0.451267,0.450247,0.489049,0.461897,0.437468,0.370848,0.421658,0.436109,0.525822,0.509180,0.520700,0.458510,0.525651,0.503043,0.450548,0.422125,0.380565,0.447998,0.430399,0.487022,0.435646,0.505387,0.501931,0.549786,0.491795,0.511751,0.540368,0.498015,0.480403,0.493401,0.472007,0.396186,0.409145,0.383844,0.450545,0.442480,0.384362,0.451195,0.385042,0.403863,0.388701,0.399046,0.436527,0.425945,0.431794,0.420640,0.465467,0.454866,0.450979,0.453429,0.425190,0.429144,0.462344,0.458525,0.490661,0.495539,0.490090,0.454509,0.515912,0.515728
0.275792,0.244112,0.000000,0.206800,0.334563,0.347305,0.333735,0.349442,0.355800,0.337695,0.353689,0.360360,0.388818,0.366427,0.405024,0.291802,0.380528,0.323910,0.322488,0.341356,0.451716,0.434802,0.409447,0.431204,0.411399,0.395009,0.412480,0.417314,0.403972,0.343743,0.448119,0.341605,0.399749,0.476318,0.346585,0.443958,0.425694,0.322249,0.355927,0.329172,0.349868,0.389823,0.425955,0.366690,0.306754,0.359121,0.293238,0.417187,0.394242,0.387165,0.424714,0.413909,0.411658,0.358762,0.361978,0.365043,0.451538,0.444803,0.451277,0.347455,0.475444,0.425147,0.362810,0.416874,0.331567,0.449717,0.369083,0.407676,0.355130,0.480125,0.430004,0.507656,0.432183,0.501725,0.519273,0.482050,0.392148,0.483002,0.467204,0.325206,0.447546,0.420314,0.452799,0.452517,0.419658,0.360627,0.311850,0.379588,0.318536,0.428076,0.449314,0.420710,0.452065,0.452953,0.456429,0.459330,0.390310,0.391656,0.361471,0.424163,0.447649,0.380560,0.494740,0.502339,0.487682,0.467356,0.508540,0.517095
0.268049,0.262208,0.206800,0.000000,0.233543,0.278062,0.258806,0.283294,0.248331,0.234470,0.255237,0.279286,0.302369,0.281127,0.403686,0.328197,0.334324,0.383034,0.385527,0.408388,0.429526,0.427865,0.408635,0.404398,0.377455,0.362714,0.377753,0.354995,0.344272,0.378063,0.393147,0.403641,0.440031,0.456832,0.393756,0.414198,0.398994,0.388998,0.466232,0.446982,0.397978,0.407819,0.453643,0.379259,0.392845,0.428373,0.370552,0.429598,0.407375,0.398459,0.430700,0.427231,0.441680,0.411161,0.399775,0.362310,0.416213,0.433006,0.435714,0.407310,0.485747,0.414892,0.445189,0.421974,0.388307,0.429628,0.448369,0.482682,0.445690,0.479994,0.458685,0.491178,0.453107,0.494365,0.511653,0.465808,0.447969,0.458913,0.448695,0.387613,0.394418,0.368272,0.430453,0.420620,0.341777,0.427989,0.383814,0.392938,0.428038,0.414993,0.430877,0.429675,0.429952,0.438496,0.456628,0.443669,0.458427,0.462941,0.453419,0.422613,0.452526,0.466764,0.468554,0.497978,0.453389,0.434733,0.518691,0.525250
0.410851,0.410813,0.334563,0.233543,0.000000,0.153790,0.289323,0.328655,0.324811,0.320222,0.357520,0.387570,0.392542,0.380740,0.315302,0.364434,0.351447,0.392526,0.435145,0.465141,0.475583,0.468590,0.452161,0.433470,0.405754,0.403931,0.426073,0.408693,0.376560,0.379274,0.400964,0.390538,0.340999,0.345963,0.356542,0.449687,0.429517,0.429687,0.421172,0.394106,0.426440,0.450198,0.385968,0.416673,0.433340,0.377230,0.397723,0.378342,0.449848,0.461969,0.395008,0.488304,0.505337,0.456654,0.449530,0.403248,0.339192,0.339139,0.423775,0.422022,0.485513,0.430163,0.385310,0.480114,0.473744,0.506299,0.438446,0.434708,0.471110,0.435054,0.420941,0.432676,0.462196,0.510270,0.439694,0.490467,0.473027,0.477828,0.486848,0.446824,0.488652,0.468579,0.392974,0.376249,0.438320,0.390029,0.460083,0.448948,0.473402,0.514744,0.526472,0.479543,0.514707,0.506233,0.533639,0.534404,0.538236,0.541449,0.511121,0.526624,0.542855,0.557542,0.573950,0.470067,0.546520,0.485719,0.450988,0.461404
0.407296,0.413806,0.347305,0.278062,0.153790,0.000000,0.244364,0.292992,0.317355,0.311912,0.347781,0.386145,0.406931,0.386530,0.316188,0.405472,0.396567,0.424854,0.448796,0.473042,0.485785,0.472774,0.450091,0.438611,0.412153,0.389969,0.399758,0.379446,0.373789,0.409148,0.404814,0.434102,0.402874,0.376643,0.408617,0.443042,0.433069,0.450452,0.407360,0.374001,0.402006,0.447793,0.375948,0.430767,0.456353,0.394571,0.426628,0.375199,0.453450,0.464944,0.381399,0.482631,0.506839,0.462786,0.467522,0.426667,0.361927,0.358346,0.445037,0.456948,0.495669,0.459004,0.378959,0.472856,0.469410,0.483731,0.435455,0.428237,0.455357,0.402578,0.418644,0.405135,0.435377,0.469047,0.407440,0.477778,0.492570,0.470934,0.459145,0.445388,0.457097,0.447042,0.359414,0.331922,0.410016,0.375380,0.455841,0.440629,0.462433,0.499228,0.509665,0.457907,0.493218,0.483610,0.505760,0.511617,0.528575,0.536799,0.494548,0.517750,0.537154,0.546231,0.556383,0.439824,0.529790,0.467142,0.425556,0.435789
0.374471,0.386998,0.333735,0.258806,0.289323,0.244364,0.000000,0.102570,0.164508,0.184617,0.262663,0.291692,0.299948,0.282341,0.387569,0.341009,0.362935,0.348693,0.387355,0.439924,0.390830,0.387511,0.393183,0.394963,0.345198,0.313747,0.314603,0.294766,0.286270,0.387570,0.349313,0.460593,0.482303,0.446213,0.422614,0.410022,0.413699,0.435289,0.499750,0.481495,0.415425,0.409420,0.461483,0.395084,0.430655,0.467150,0.396058,0.462721,0.415671,0.420297,0.468144,0.450765,0.461092,0.458242,0.443657,0.409766,0.450045,0.432932,0.410102,0.436690,0.476573,0.464718,0.470447,0.431934,0.453057,0.445226,0.482966,0.506888,0.461200,0.471503,0.480439,0.483434,0.456703,0.464698,0.473476,0.430044,0.456689,0.417165,0.417517,0.416592,0.364641,0.351157,0.390219,0.380829,0.357407,0.459945,0.420513,0.419085,0.473694,0.447760,0.451878,0.445786,0.461545,0.476184,0.484334,0.478520,0.516445,0.515911,0.507525,0.477085,0.497841,0.525316,0.486976,0.522776,0.472775,0.458223,0.546151,0.548551
0.384387,0.385516,0.349442,0.283294,0.328655,0.292992,0.102570,0.000000,0.112160,0.142748,0.223279,0.258114,0.271943,0.259115,0.418050,0.352330,0.362093,0.379625,0.379685,0.414433,0.374433,0.385500,0.375447,0.401919,0.354252,0.334461,0.347530,0.312570,0.307533,0.391503,0.366971,0.446811,0.465568,0.430506,0.421032,0.417915,0.397536,0.452079,0.498653,0.484706,0.423947,0.416242,0.474461,0.409205,0.449563,0.489751,0.418459,0.483148,0.420785,0.438520,0.478370,0.460852,0.469852,0.474836,0.463499,0.434061,0.475253,0.458032,0.434529,0.461031,0.494591,0.484566,0.484005,0.437089,0.459183,0.452748,0.487402,0.515961,0.467681,0.484755,0.490276,0.492151,0.465772,0.459891,0.482212,0.438480,0.465960,0.427408,0.423252,0.419894,0.392847,0.383014,0.430068,0.419512,0.366502,0.469852,0.459830,0.441570,0.477797,0.454693,0.461632,0.455931,0.479163,0.485826,0.497466,0.485338,0.509608,0.508404,0.507941,0.479518,0.498871,0.522802,0.488129,0.523080,0.471654,0.453509,0.546886,0.554521
0.353950,0.358967,0.355800,0.248331,0.324811,0.317355,0.164508,0.112160,0.000000,0.098056,0.182641,0.229175,0.249476,0.243480,0.424277,0.323755,0.343265,0.381946,0.391676,0.414597,0.405375,0.426745,0.410502,0.414513,0.376604,0.365258,0.372160,0.327153,0.314358,0.380109,0.361034,0.455528,0.477610,0.452776,0.429236,0.438378,0.415619,0.436856,0.494338,0.493510,0.439490,0.432256,0.485898,0.440833,0.453416,0.482095,0.420815,0.481770,0.440737,0.460670,0.490975,0.480200,0.486362,0.491089,0.479860,0.446442,0.468519,0.449082,0.438901,0.449403,0.504018,0.495996,0.487428,0.467482,0.470741,0.479112,0.494441,0.523139,0.485830,0.504396,0.496108,0.518968,0.492096,0.495514,0.507543,0.466032,0.473655,0.452789,0.455940,0.432136,0.403353,0.387361,0.442392,0.429988,0.363809,0.469665,0.459963,0.453157,0.484986,0.477278,0.481664,0.477372,0.496212,0.500536,0.523629,0.505251,0.505009,0.504417,0.507960,0.481413,0.502472,0.518979,0.493974,0.532474,0.472382,0.455818,0.554056,0.557645
0.334717,0.340868,0.337695,0.234470,0.320222,0.311912,0.184617,0.142748,0.098056,0.000000,0.128568,0.196569,0.223280,0.217397,0.395176,0.336358,0.340015,0.394798,0.398684,0.413104,0.411394,0.422146,0.399685,0.409106,0.366418,0.350506,0.364904,0.339630,0.317970,0.392449,0.367841,0.447989,0.491912,0.462679,0.415170,0.434612,0.418058,0.439509,0.496678,0.488795,0.421737,0.428749,0.484723,0.434157,0.450890,0.476413,0.412363,0.474799,0.433852,0.452091,0.464311,0.459504,0.461785,0.468499,0.467707,0.434998,0.461608,0.446555,0.436574,0.448152,0.501713,0.489338,0.463406,0.441071,0.445347,0.466334,0.475375,0.503791,0.467774,0.490349,0.478125,0.499639,0.466418,0.478736,0.484900,0.442047,0.453211,0.432442,0.429917,0.406468,0.383861,0.377179,0.423834,0.416014,0.339897,0.449841,0.436819,0.433209,0.464440,0.454674,0.457537,0.455841,0.467571,0.473219,0.497135,0.473650,0.477352,0.478096,0.486225,0.449616,0.467337,0.493681,0.458952,0.498709,0.432782,0.419364,0.525517,0.528826
