4.082709,0.000000
4.304115,0.000000
3.001921,0.000000
4.617953,0.000000
1.707014,0.000000
2.306324,0.000000
2.800837,0.000000
2.819963,0.000000
2.756771,0.000000
2.284584,0.000000
4.118220,0.000000
3.038467,0.000000
1.945112,0.000000
1.196357,0.000000
0.503344,0.000000
1.826121,0.000000
1.289201,0.000000
0.978379,0.000000
0.677943,0.000000
0.799233,0.000000
1.726522,0.000000
2.357910,0.000000
2.014221,0.000000
1.319767,0.000000
1.382615,0.000000
2.409380,0.000000
3.456725,0.000000
3.087045,0.000000
4.585523,0.000000
1.381831,0.000000
2.369300,0.000000
0.416839,0.000000
1.704074,0.000000
3.355769,0.000000
0.611993,0.000000
2.307414,0.000000
1.157580,0.000000
0.184139,0.000000
2.134374,0.000000
3.161418,0.000000
2.072426,0.000000
5.076068,0.000000
4.536490,0.000000
3.754835,0.000000
6.188121,0.000000
2.613695,0.000000
2.350233,0.000000
5.350191,0.000000
10.131550,0.000000
9.545932,0.000000
8.827462,0.000000
9.606771,0.000000
9.597326,0.000000
4.782645,0.000000
4.968497,0.000000
10.145663,0.000000
2.490623,0.000000
2.045884,0.000000
2.751269,0.000000
1.498387,0.000000
2.351504,0.000000
2.275790,0.000000
0.030749,0.000000
2.258341,0.000000
-0.346444,0.000000
1.523052,0.000000
0.908413,0.000000
-0.031335,0.000000
0.071725,0.000000
1.985746,0.000000
0.952387,0.000000
0.735373,0.000000
-0.565008,0.000000
2.954452,0.000000
2.116830,0.000000
2.689923,0.000000
1.628014,0.000000
4.811052,0.000000
4.827299,0.000000
2.338768,0.000000
2.645947,0.000000
2.465270,0.000000
2.239097,0.000000
1.494060,0.000000
4.920216,0.000000
0.580470,0.000000
0.818793,0.000000
1.183067,0.000000
1.163251,0.000000
8.719164,0.000000
5.560924,0.000000
5.188111,0.000000
5.067050,0.000000
5.022420,0.000000
4.100199,0.000000
3.885940,0.000000
1.342086,0.000000
1.379136,0.000000
1.636315,0.000000
5.281629,0.000000
5.232129,0.000000
4.222616,0.000000
5.162315,0.000000
4.483675,0.000000
5.775667,0.000000
4.597765,0.000000
2.969259,0.000000
1.228413,0.000000
