0.001099,0.001103,0.001097,0.001080,0.001052,0.001016,0.000971,0.000918,0.000860,0.000798
0.001142,0.001146,0.001140,0.001123,0.001095,0.001057,0.001010,0.000956,0.000896,0.000832
0.001176,0.001181,0.001175,0.001157,0.001129,0.001090,0.001042,0.000987,0.000925,0.000859
0.001200,0.001206,0.001200,0.001183,0.001154,0.001115,0.001067,0.001010,0.000948,0.000880
0.001215,0.001222,0.001216,0.001199,0.001170,0.001131,0.001082,0.001026,0.000962,0.000894
0.001220,0.001227,0.001222,0.001205,0.001176,0.001137,0.001089,0.001032,0.000969,0.000901
0.001214,0.001221,0.001217,0.001200,0.001172,0.001134,0.001086,0.001030,0.000967,0.000899
0.001198,0.001206,0.001202,0.001186,0.001159,0.001121,0.001075,0.001020,0.000958,0.000891
0.001172,0.001180,0.001177,0.001162,0.001136,0.001100,0.001054,0.001001,0.000940,0.000875
0.001138,0.001146,0.001143,0.001129,0.001104,0.001069,0.001026,0.000974,0.000916,0.000853
0.001095,0.001103,0.001101,0.001088,0.001065,0.001031,0.000990,0.000940,0.000884,0.000824
