0.000764,0.000768,0.000765,0.000755,0.000737,0.000713,0.000683,0.000648,0.000608,0.000566
0.000803,0.000808,0.000805,0.000794,0.000776,0.000751,0.000720,0.000683,0.000641,0.000596
0.000837,0.000842,0.000840,0.000829,0.000810,0.000784,0.000752,0.000713,0.000670,0.000624
0.000865,0.000871,0.000869,0.000858,0.000839,0.000813,0.000779,0.000740,0.000695,0.000647
0.000887,0.000894,0.000892,0.000881,0.000862,0.000835,0.000801,0.000761,0.000715,0.000666
0.000902,0.000909,0.000908,0.000897,0.000878,0.000851,0.000816,0.000776,0.000730,0.000680
0.000910,0.000918,0.000917,0.000906,0.000887,0.000860,0.000826,0.000785,0.000739,0.000688
0.000911,0.000919,0.000918,0.000908,0.000889,0.000862,0.000828,0.000787,0.000741,0.000691
0.000904,0.000912,0.000912,0.000902,0.000884,0.000857,0.000824,0.000783,0.000738,0.000688
0.000890,0.000898,0.000898,0.000889,0.000871,0.000845,0.000813,0.000773,0.000729,0.000680
0.000868,0.000877,0.000877,0.000869,0.000852,0.000827,0.000795,0.000757,0.000713,0.000666
