0.001055,0.001060,0.001054,0.001037,0.001011,0.000976,0.000933,0.000883,0.000828,0.000769,0.000706
0.001098,0.001103,0.001097,0.001081,0.001054,0.001018,0.000974,0.000922,0.000865,0.000803,0.000738
0.001133,0.001138,0.001133,0.001116,0.001089,0.001053,0.001007,0.000954,0.000895,0.000832,0.000765
0.001159,0.001165,0.001160,0.001143,0.001116,0.001079,0.001033,0.000979,0.000919,0.000854,0.000786
0.001175,0.001182,0.001177,0.001161,0.001134,0.001097,0.001050,0.000996,0.000935,0.000870,0.000801
0.001181,0.001189,0.001185,0.001169,0.001142,0.001105,0.001059,0.001005,0.000944,0.000878,0.000809
0.001178,0.001186,0.001182,0.001167,0.001141,0.001105,0.001059,0.001005,0.000945,0.000880,0.000811
0.001164,0.001173,0.001170,0.001156,0.001131,0.001095,0.001050,0.000997,0.000938,0.000874,0.000806
0.001142,0.001151,0.001148,0.001135,0.001110,0.001076,0.001033,0.000981,0.000923,0.000860,0.000794
0.001110,0.001119,0.001117,0.001105,0.001082,0.001049,0.001007,0.000957,0.000901,0.000840,0.000776
0.001070,0.001079,0.001078,0.001067,0.001045,0.001013,0.000974,0.000926,0.000872,0.000814,0.000751
