0.001061,0.001068,0.001065,0.001051,0.001028,0.000995,0.000953,0.000905,0.000850,0.000791,0.000729
0.001106,0.001114,0.001111,0.001097,0.001072,0.001038,0.000996,0.000945,0.000889,0.000827,0.000762
0.001142,0.001151,0.001148,0.001134,0.001110,0.001075,0.001031,0.000979,0.000921,0.000858,0.000791
0.001170,0.001180,0.001177,0.001163,0.001139,0.001103,0.001059,0.001006,0.000946,0.000882,0.000813
0.001189,0.001199,0.001197,0.001183,0.001158,0.001123,0.001078,0.001024,0.000964,0.000899,0.000829
0.001197,0.001208,0.001206,0.001193,0.001168,0.001133,0.001088,0.001034,0.000974,0.000908,0.000838
0.001195,0.001206,0.001205,0.001193,0.001168,0.001134,0.001089,0.001036,0.000976,0.000910,0.000841
0.001184,0.001195,0.001195,0.001182,0.001159,0.001125,0.001081,0.001029,0.000969,0.000905,0.000836
0.001162,0.001174,0.001174,0.001162,0.001140,0.001107,0.001064,0.001013,0.000955,0.000891,0.000824
0.001132,0.001143,0.001144,0.001133,0.001111,0.001080,0.001038,0.000989,0.000933,0.000871,0.000806
0.001092,0.001104,0.001105,0.001095,0.001075,0.001044,0.001005,0.000958,0.000903,0.000844,0.000781
