0.000955,0.000960,0.000956,0.000943,0.000920,0.000890,0.000852,0.000807,0.000758,0.000704
0.000990,0.000996,0.000992,0.000979,0.000956,0.000924,0.000885,0.000839,0.000788,0.000733
0.001018,0.001024,0.001021,0.001007,0.000984,0.000953,0.000913,0.000866,0.000813,0.000756
0.001038,0.001045,0.001042,0.001029,0.001006,0.000974,0.000933,0.000886,0.000833,0.000775
0.001050,0.001058,0.001055,0.001042,0.001020,0.000987,0.000947,0.000899,0.000846,0.000787
0.001054,0.001062,0.001060,0.001048,0.001025,0.000994,0.000953,0.000906,0.000852,0.000794
0.001049,0.001058,0.001057,0.001045,0.001023,0.000992,0.000952,0.000905,0.000852,0.000794
0.001036,0.001046,0.001045,0.001034,0.001013,0.000982,0.000944,0.000897,0.000845,0.000788
0.001016,0.001026,0.001025,0.001015,0.000995,0.000965,0.000928,0.000883,0.000832,0.000776
0.000988,0.000998,0.000998,0.000989,0.000970,0.000942,0.000905,0.000862,0.000813,0.000759
0.000954,0.000964,0.000964,0.000956,0.000938,0.000911,0.000877,0.000835,0.000788,0.000736
0.000913,0.000923,0.000925,0.000917,0.000900,0.000875,0.000842,0.000803,0.000758,0.000708
