0.000846,0.000849,0.000843,0.000829,0.000807,0.000779,0.000743,0.000703,0.000658,0.000610
0.000882,0.000885,0.000880,0.000865,0.000843,0.000813,0.000777,0.000734,0.000688,0.000638
0.000912,0.000916,0.000910,0.000896,0.000873,0.000842,0.000805,0.000761,0.000713,0.000662
0.000936,0.000939,0.000934,0.000920,0.000897,0.000866,0.000827,0.000783,0.000734,0.000681
0.000952,0.000956,0.000951,0.000937,0.000914,0.000882,0.000844,0.000799,0.000749,0.000695
0.000960,0.000965,0.000961,0.000946,0.000923,0.000892,0.000853,0.000808,0.000758,0.000704
0.000961,0.000967,0.000962,0.000949,0.000926,0.000895,0.000856,0.000812,0.000762,0.000708
0.000955,0.000960,0.000956,0.000943,0.000921,0.000890,0.000853,0.000808,0.000759,0.000705
0.000940,0.000946,0.000943,0.000930,0.000909,0.000879,0.000842,0.000798,0.000750,0.000697
0.000919,0.000925,0.000922,0.000910,0.000889,0.000861,0.000825,0.000782,0.000735,0.000684
0.000891,0.000897,0.000894,0.000883,0.000863,0.000836,0.000801,0.000761,0.000715,0.000665
