0.001020,0.001027,0.001025,0.001012,0.000989,0.000958,0.000918,0.000872,0.000819,0.000763,0.000703
0.001064,0.001072,0.001069,0.001056,0.001033,0.001000,0.000960,0.000911,0.000857,0.000798,0.000736
0.001099,0.001108,0.001106,0.001093,0.001069,0.001036,0.000994,0.000945,0.000889,0.000828,0.000764
0.001127,0.001136,0.001134,0.001121,0.001098,0.001064,0.001022,0.000971,0.000914,0.000852,0.000786
0.001145,0.001155,0.001154,0.001141,0.001117,0.001084,0.001041,0.000990,0.000932,0.000869,0.000802
0.001154,0.001164,0.001163,0.001151,0.001128,0.001094,0.001051,0.001000,0.000942,0.000879,0.000812
0.001152,0.001163,0.001163,0.001151,0.001129,0.001095,0.001053,0.001002,0.000944,0.000881,0.000815
0.001142,0.001153,0.001153,0.001142,0.001120,0.001087,0.001046,0.000996,0.000939,0.000877,0.000811
0.001121,0.001133,0.001133,0.001123,0.001102,0.001070,0.001030,0.000981,0.000925,0.000864,0.000800
0.001092,0.001104,0.001105,0.001095,0.001075,0.001045,0.001006,0.000958,0.000905,0.000845,0.000782
0.001054,0.001066,0.001068,0.001059,0.001040,0.001011,0.000974,0.000928,0.000877,0.000820,0.000759
