0.000843,0.000849,0.000847,0.000837,0.000818,0.000793,0.000760,0.000722,0.000679,0.000633
0.000882,0.000889,0.000887,0.000877,0.000858,0.000832,0.000798,0.000759,0.000714,0.000665
0.000916,0.000923,0.000922,0.000912,0.000893,0.000866,0.000831,0.000790,0.000744,0.000694
0.000943,0.000951,0.000951,0.000941,0.000922,0.000894,0.000859,0.000817,0.000770,0.000718
0.000963,0.000972,0.000972,0.000963,0.000944,0.000916,0.000881,0.000838,0.000790,0.000738
0.000976,0.000986,0.000987,0.000977,0.000959,0.000931,0.000896,0.000853,0.000805,0.000752
0.000982,0.000992,0.000993,0.000985,0.000966,0.000939,0.000904,0.000862,0.000813,0.000760
0.000980,0.000991,0.000992,0.000984,0.000967,0.000940,0.000905,0.000863,0.000815,0.000763
0.000970,0.000982,0.000984,0.000976,0.000959,0.000934,0.000900,0.000858,0.000811,0.000759
0.000953,0.000965,0.000967,0.000961,0.000944,0.000920,0.000887,0.000847,0.000801,0.000750
0.000928,0.000941,0.000944,0.000938,0.000923,0.000899,0.000867,0.000829,0.000784,0.000734
0.000898,0.000910,0.000914,0.000908,0.000894,0.000872,0.000841,0.000804,0.000761,0.000714
