0.000955,0.000959,0.000953,0.000938,0.000914,0.000882,0.000842,0.000797,0.000746,0.000692
0.000992,0.000996,0.000991,0.000975,0.000951,0.000918,0.000877,0.000830,0.000777,0.000721
0.001023,0.001027,0.001022,0.001006,0.000981,0.000947,0.000906,0.000857,0.000803,0.000746
0.001045,0.001050,0.001045,0.001029,0.001004,0.000970,0.000928,0.000879,0.000824,0.000765
0.001060,0.001065,0.001060,0.001045,0.001020,0.000985,0.000943,0.000893,0.000838,0.000778
0.001066,0.001072,0.001067,0.001052,0.001027,0.000993,0.000951,0.000901,0.000846,0.000786
0.001063,0.001070,0.001066,0.001051,0.001027,0.000993,0.000951,0.000902,0.000847,0.000787
0.001053,0.001060,0.001056,0.001042,0.001018,0.000985,0.000944,0.000896,0.000841,0.000782
0.001034,0.001041,0.001038,0.001025,0.001002,0.000970,0.000930,0.000882,0.000829,0.000772
0.001008,0.001015,0.001013,0.001000,0.000978,0.000948,0.000909,0.000863,0.000811,0.000755
0.000975,0.000982,0.000980,0.000969,0.000948,0.000918,0.000881,0.000837,0.000787,0.000733
0.000935,0.000943,0.000941,0.000931,0.000911,0.000883,0.000848,0.000806,0.000758,0.000706
