0.000755,0.000755,0.000748,0.000734,0.000713,0.000686,0.000654,0.000616,0.000576,0.000532
0.000793,0.000794,0.000787,0.000772,0.000751,0.000722,0.000688,0.000649,0.000607,0.000561
0.000826,0.000828,0.000821,0.000806,0.000783,0.000754,0.000719,0.000679,0.000634,0.000587
0.000854,0.000856,0.000849,0.000834,0.000811,0.000781,0.000745,0.000703,0.000657,0.000608
0.000875,0.000877,0.000871,0.000855,0.000832,0.000802,0.000765,0.000722,0.000676,0.000626
0.000890,0.000892,0.000885,0.000870,0.000847,0.000816,0.000779,0.000736,0.000689,0.000638
0.000897,0.000899,0.000893,0.000878,0.000855,0.000824,0.000787,0.000744,0.000696,0.000645
0.000896,0.000899,0.000893,0.000879,0.000856,0.000826,0.000789,0.000746,0.000698,0.000647
0.000888,0.000892,0.000886,0.000872,0.000850,0.000820,0.000783,0.000741,0.000694,0.000644
0.000873,0.000877,0.000872,0.000858,0.000837,0.000808,0.000772,0.000731,0.000685,0.000635
0.000851,0.000855,0.000851,0.000838,0.000817,0.000789,0.000754,0.000714,0.000670,0.000622
0.000823,0.000827,0.000823,0.000811,0.000791,0.000764,0.000731,0.000692,0.000649,0.000603
