0.000788,0.000795,0.000794,0.000785,0.000770,0.000747,0.000718,0.000683,0.000644,0.000601
0.000833,0.000841,0.000840,0.000832,0.000816,0.000792,0.000762,0.000725,0.000684,0.000639
0.000874,0.000882,0.000882,0.000874,0.000858,0.000833,0.000802,0.000764,0.000721,0.000674
0.000908,0.000918,0.000919,0.000911,0.000894,0.000869,0.000837,0.000798,0.000753,0.000705
0.000937,0.000947,0.000949,0.000941,0.000924,0.000899,0.000866,0.000826,0.000781,0.000731
0.000958,0.000969,0.000971,0.000964,0.000948,0.000922,0.000889,0.000849,0.000802,0.000751
0.000972,0.000984,0.000986,0.000980,0.000963,0.000938,0.000905,0.000864,0.000818,0.000766
0.000977,0.000990,0.000993,0.000987,0.000971,0.000946,0.000913,0.000873,0.000826,0.000775
0.000974,0.000988,0.000992,0.000986,0.000971,0.000946,0.000914,0.000874,0.000828,0.000776
0.000964,0.000977,0.000982,0.000976,0.000962,0.000938,0.000907,0.000868,0.000822,0.000771
0.000945,0.000959,0.000963,0.000959,0.000945,0.000923,0.000892,0.000854,0.000809,0.000760
