0.000911,0.000914,0.000908,0.000893,0.000870,0.000839,0.000801,0.000758,0.000710,0.000658
0.000953,0.000956,0.000950,0.000935,0.000911,0.000879,0.000840,0.000795,0.000745,0.000691
0.000988,0.000992,0.000986,0.000971,0.000947,0.000914,0.000873,0.000827,0.000775,0.000719
0.001015,0.001020,0.001015,0.000999,0.000975,0.000941,0.000900,0.000853,0.000800,0.000742
0.001035,0.001040,0.001035,0.001020,0.000995,0.000962,0.000920,0.000872,0.000818,0.000760
0.001046,0.001052,0.001047,0.001032,0.001008,0.000974,0.000933,0.000884,0.000830,0.000771
0.001048,0.001054,0.001050,0.001036,0.001012,0.000979,0.000937,0.000889,0.000835,0.000776
0.001041,0.001048,0.001045,0.001031,0.001007,0.000975,0.000934,0.000886,0.000833,0.000775
0.001026,0.001033,0.001030,0.001017,0.000994,0.000963,0.000923,0.000876,0.000824,0.000767
0.001002,0.001010,0.001007,0.000995,0.000973,0.000943,0.000904,0.000859,0.000808,0.000752
0.000971,0.000979,0.000977,0.000965,0.000945,0.000916,0.000879,0.000835,0.000786,0.000732
