0.001097,0.001100,0.001092,0.001074,0.001046,0.001009,0.000963,0.000911,0.000853,0.000790,0.000725
0.001138,0.001142,0.001135,0.001117,0.001088,0.001049,0.001002,0.000948,0.000888,0.000823,0.000756
0.001172,0.001176,0.001169,0.001151,0.001121,0.001082,0.001034,0.000979,0.000917,0.000851,0.000781
0.001196,0.001201,0.001194,0.001176,0.001146,0.001107,0.001058,0.001002,0.000939,0.000871,0.000801
0.001210,0.001215,0.001209,0.001191,0.001162,0.001122,0.001073,0.001017,0.000953,0.000885,0.000814
0.001214,0.001220,0.001214,0.001197,0.001168,0.001128,0.001080,0.001023,0.000960,0.000892,0.000820
0.001207,0.001214,0.001209,0.001192,0.001164,0.001125,0.001077,0.001021,0.000958,0.000891,0.000820
0.001191,0.001198,0.001194,0.001178,0.001150,0.001113,0.001066,0.001011,0.000949,0.000883,0.000813
0.001165,0.001173,0.001169,0.001154,0.001127,0.001091,0.001045,0.000992,0.000932,0.000867,0.000799
0.001130,0.001138,0.001135,0.001121,0.001096,0.001061,0.001017,0.000965,0.000908,0.000845,0.000779
0.001087,0.001096,0.001093,0.001080,0.001056,0.001023,0.000981,0.000932,0.000876,0.000816,0.000753
