0.000953,0.000957,0.000952,0.000938,0.000915,0.000883,0.000844,0.000799,0.000749,0.000695,0.000639
0.000993,0.000998,0.000993,0.000978,0.000954,0.000921,0.000881,0.000834,0.000782,0.000726,0.000667
0.001025,0.001031,0.001026,0.001011,0.000986,0.000953,0.000911,0.000863,0.000809,0.000752,0.000691
0.001050,0.001055,0.001051,0.001036,0.001011,0.000977,0.000935,0.000886,0.000831,0.000772,0.000710
0.001066,0.001072,0.001067,0.001052,0.001027,0.000993,0.000951,0.000901,0.000846,0.000786,0.000723
0.001073,0.001079,0.001075,0.001060,0.001035,0.001001,0.000959,0.000909,0.000853,0.000793,0.000730
0.001070,0.001077,0.001074,0.001059,0.001035,0.001001,0.000959,0.000909,0.000854,0.000794,0.000731
0.001059,0.001066,0.001063,0.001049,0.001026,0.000992,0.000951,0.000902,0.000848,0.000788,0.000726
0.001040,0.001047,0.001044,0.001031,0.001008,0.000976,0.000935,0.000888,0.000834,0.000776,0.000715
0.001012,0.001019,0.001017,0.001004,0.000982,0.000951,0.000912,0.000866,0.000814,0.000758,0.000699
0.000976,0.000984,0.000982,0.000970,0.000949,0.000919,0.000882,0.000838,0.000788,0.000734,0.000677
