0.000897,0.000909,0.000911,0.000905,0.000889,0.000866,0.000835,0.000798,0.000754,0.000707,0.000656
0.000944,0.000956,0.000959,0.000953,0.000937,0.000913,0.000881,0.000842,0.000797,0.000747,0.000693
0.000984,0.000997,0.001001,0.000995,0.000980,0.000955,0.000922,0.000882,0.000835,0.000783,0.000728
0.001018,0.001032,0.001037,0.001031,0.001016,0.000991,0.000958,0.000916,0.000868,0.000815,0.000757
0.001044,0.001060,0.001065,0.001060,0.001045,0.001020,0.000986,0.000944,0.000895,0.000840,0.000781
0.001062,0.001079,0.001085,0.001080,0.001066,0.001041,0.001007,0.000964,0.000915,0.000860,0.000800
0.001072,0.001089,0.001096,0.001092,0.001078,0.001053,0.001020,0.000977,0.000928,0.000872,0.000812
0.001073,0.001091,0.001098,0.001095,0.001081,0.001057,0.001024,0.000982,0.000933,0.000877,0.000817
0.001065,0.001084,0.001092,0.001089,0.001076,0.001053,0.001020,0.000979,0.000930,0.000875,0.000816
0.001049,0.001067,0.001076,0.001074,0.001062,0.001039,0.001008,0.000967,0.000920,0.000866,0.000808
0.001024,0.001043,0.001052,0.001050,0.001039,0.001017,0.000987,0.000948,0.000902,0.000850,0.000793
