0.000706,0.000710,0.000708,0.000698,0.000682,0.000660,0.000632,0.000600,0.000564,0.000525
0.000750,0.000755,0.000753,0.000743,0.000726,0.000703,0.000674,0.000640,0.000602,0.000560
0.000791,0.000796,0.000794,0.000784,0.000767,0.000743,0.000713,0.000677,0.000637,0.000593
0.000826,0.000832,0.000830,0.000820,0.000803,0.000778,0.000746,0.000709,0.000668,0.000622
0.000855,0.000862,0.000861,0.000851,0.000833,0.000807,0.000775,0.000737,0.000694,0.000647
0.000878,0.000885,0.000884,0.000875,0.000857,0.000831,0.000798,0.000759,0.000715,0.000667
0.000893,0.000902,0.000901,0.000891,0.000873,0.000848,0.000814,0.000775,0.000730,0.000682
0.000901,0.000910,0.000910,0.000900,0.000883,0.000857,0.000824,0.000784,0.000739,0.000690
0.000901,0.000910,0.000910,0.000901,0.000884,0.000859,0.000826,0.000787,0.000742,0.000693
0.000893,0.000902,0.000903,0.000895,0.000878,0.000853,0.000821,0.000782,0.000738,0.000690
0.000877,0.000887,0.000888,0.000880,0.000864,0.000840,0.000808,0.000771,0.000727,0.000680
