0.000844,0.000846,0.000840,0.000826,0.000804,0.000775,0.000740,0.000700,0.000655,0.000607
0.000885,0.000888,0.000882,0.000867,0.000845,0.000814,0.000778,0.000735,0.000688,0.000638
0.000920,0.000923,0.000917,0.000902,0.000879,0.000848,0.000810,0.000766,0.000718,0.000666
0.000948,0.000952,0.000946,0.000931,0.000907,0.000876,0.000837,0.000792,0.000742,0.000688
0.000969,0.000973,0.000967,0.000953,0.000929,0.000897,0.000857,0.000811,0.000760,0.000706
0.000982,0.000986,0.000981,0.000966,0.000942,0.000910,0.000870,0.000824,0.000773,0.000717
0.000986,0.000991,0.000986,0.000972,0.000948,0.000916,0.000876,0.000830,0.000779,0.000723
0.000983,0.000988,0.000983,0.000969,0.000946,0.000914,0.000875,0.000829,0.000778,0.000723
0.000971,0.000976,0.000972,0.000959,0.000936,0.000905,0.000866,0.000821,0.000771,0.000717
0.000951,0.000957,0.000953,0.000940,0.000918,0.000888,0.000851,0.000807,0.000757,0.000704
0.000923,0.000929,0.000926,0.000914,0.000893,0.000864,0.000828,0.000785,0.000738,0.000686
