0.000859,0.000860,0.000853,0.000837,0.000814,0.000783,0.000747,0.000705,0.000659,0.000610
0.000902,0.000904,0.000896,0.000880,0.000856,0.000824,0.000786,0.000742,0.000694,0.000643
0.000939,0.000941,0.000934,0.000917,0.000893,0.000860,0.000820,0.000775,0.000725,0.000671
0.000969,0.000972,0.000964,0.000948,0.000923,0.000889,0.000849,0.000802,0.000751,0.000696
0.000992,0.000995,0.000988,0.000971,0.000946,0.000912,0.000871,0.000823,0.000771,0.000714
0.001006,0.001009,0.001003,0.000986,0.000961,0.000927,0.000885,0.000837,0.000784,0.000727
0.001012,0.001015,0.001009,0.000993,0.000968,0.000934,0.000893,0.000845,0.000792,0.000734
0.001009,0.001013,0.001007,0.000992,0.000967,0.000933,0.000892,0.000845,0.000792,0.000735
0.000997,0.001002,0.000996,0.000982,0.000957,0.000925,0.000884,0.000838,0.000786,0.000729
0.000977,0.000982,0.000977,0.000963,0.000940,0.000908,0.000869,0.000823,0.000773,0.000718
0.000950,0.000955,0.000951,0.000937,0.000915,0.000884,0.000847,0.000802,0.000753,0.000700
