0.000972,0.000975,0.000969,0.000954,0.000930,0.000897,0.000857,0.000811,0.000760,0.000705,0.000648
0.001018,0.001022,0.001016,0.001000,0.000975,0.000941,0.000900,0.000852,0.000798,0.000741,0.000681
0.001056,0.001061,0.001056,0.001040,0.001014,0.000979,0.000937,0.000887,0.000832,0.000772,0.000710
0.001087,0.001093,0.001087,0.001071,0.001045,0.001010,0.000966,0.000916,0.000859,0.000798,0.000734
0.001109,0.001115,0.001110,0.001095,0.001068,0.001033,0.000989,0.000937,0.000879,0.000817,0.000752
0.001122,0.001129,0.001124,0.001109,0.001083,0.001047,0.001003,0.000951,0.000893,0.000830,0.000764
0.001125,0.001132,0.001128,0.001113,0.001088,0.001052,0.001008,0.000956,0.000898,0.000836,0.000770
0.001119,0.001126,0.001123,0.001108,0.001083,0.001049,0.001005,0.000954,0.000896,0.000834,0.000769
0.001103,0.001111,0.001108,0.001094,0.001070,0.001036,0.000993,0.000943,0.000887,0.000826,0.000761
0.001078,0.001086,0.001084,0.001071,0.001047,0.001015,0.000973,0.000925,0.000870,0.000810,0.000747
0.001045,0.001053,0.001051,0.001039,0.001017,0.000985,0.000946,0.000899,0.000846,0.000788,0.000727
